annee,scrutin,date_scrutin,source_arrete,province,numero_liste,liste_nom,couleur_bulletin,embleme,rang,nom_prenoms,sexe,page_source,source_url,nom_normalise,nom_cle_comparaison,ocr_a_verifier,liste_id
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,5,PIOLET Gérard Lucien Raoul,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PIOLET GERARD LUCIEN RAOUL,GERARD LUCIEN PIOLET RAOUL,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,6,PUJOL Ingrid,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PUJOL INGRID,INGRID PUJOL,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,7,"FAUCHER Kim, Nils",M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FAUCHER KIM NILS,FAUCHER KIM NILS,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,8,"FALEALUPO Malia, Lusia, Filiketuha, Païlatoga",F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FALEALUPO MALIA LUSIA FILIKETUHA PAILATOGA,FALEALUPO FILIKETUHA LUSIA MALIA PAILATOGA,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,9,THUPAKO Olivier,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,THUPAKO OLIVIER,OLIVIER THUPAKO,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,10,BOUTEILLER Martine,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BOUTEILLER MARTINE,BOUTEILLER MARTINE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,11,TRINDADE DE ABREU Abedias,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TRINDADE DE ABREU ABEDIAS,ABEDIAS ABREU DE TRINDADE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,12,KAGY Sam,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,KAGY SAM,KAGY SAM,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,13,"SIRET Claude, Marie",M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,SIRET CLAUDE MARIE,CLAUDE MARIE SIRET,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,14,NG Karen,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,NG KAREN,KAREN NG,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,15,BASSI Anthony,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BASSI ANTHONY,ANTHONY BASSI,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,16,WATEOU Lydia Lara,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WATEOU LYDIA LARA,LARA LYDIA WATEOU,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,17,MEYER David,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MEYER DAVID,DAVID MEYER,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,18,FONTENEL Nadine,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FONTENEL NADINE,FONTENEL NADINE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,19,"DINH Jean-Marc, Michel",M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,DINH JEAN MARC MICHEL,DINH JEAN MARC MICHEL,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,20,THUPAKO DELBREIL Aline Hnyalo,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,THUPAKO DELBREIL ALINE HNYALO,ALINE DELBREIL HNYALO THUPAKO,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,21,EXPOSITO Franck,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,EXPOSITO FRANCK,EXPOSITO FRANCK,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,22,LEU Mireille,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LEU MIREILLE,LEU MIREILLE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,23,"MACABIES Pierre-Henri, Georges",M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MACABIES PIERRE HENRI GEORGES,GEORGES HENRI MACABIES PIERRE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,24,CITRE Alysse Wajojo Shinilanne,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,CITRE ALYSSE WAJOJO SHINILANNE,ALYSSE CITRE SHINILANNE WAJOJO,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,25,FILITIKA Michaël,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FILITIKA MICHAEL,FILITIKA MICHAEL,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,26,RIPERT Delphine,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,RIPERT DELPHINE,DELPHINE RIPERT,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,27,"TAVOUVAS Yoan, Edouard",M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TAVOUVAS YOAN EDOUARD,EDOUARD TAVOUVAS YOAN,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,28,MOREAU Nicole,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MOREAU NICOLE,MOREAU NICOLE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,29,HNAWANG Zacharie,M,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,HNAWANG ZACHARIE,HNAWANG ZACHARIE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,30,MARANT Pascale,F,37,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MARANT PASCALE,MARANT PASCALE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,31,COUSTENOBLE Frédérick,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,COUSTENOBLE FREDERICK,COUSTENOBLE FREDERICK,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,32,"WAYARIDRI Laura, Gumano",F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WAYARIDRI LAURA GUMANO,GUMANO LAURA WAYARIDRI,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,33,HUBERT Frédéric,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,HUBERT FREDERIC,FREDERIC HUBERT,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,34,PUAPUA Myriam Anosiata,F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PUAPUA MYRIAM ANOSIATA,ANOSIATA MYRIAM PUAPUA,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,35,BASQUIN Bernard,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BASQUIN BERNARD,BASQUIN BERNARD,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,36,WAHNAWE Marie-Christine,F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WAHNAWE MARIE CHRISTINE,CHRISTINE MARIE WAHNAWE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,37,TAURAATUA Michaël Alexandre,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TAURAATUA MICHAEL ALEXANDRE,ALEXANDRE MICHAEL TAURAATUA,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,38,TOURNIER Maéva,F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TOURNIER MAEVA,MAEVA TOURNIER,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,39,MAMELIN Mickael,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MAMELIN MICKAEL,MAMELIN MICKAEL,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,40,MANYIN Caroline Haudra,F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MANYIN CAROLINE HAUDRA,CAROLINE HAUDRA MANYIN,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,41,ARNOULD Dominique,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,ARNOULD DOMINIQUE,ARNOULD DOMINIQUE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,42,FERRIOT Valérie,F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FERRIOT VALERIE,FERRIOT VALERIE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,43,LEME Philippe,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LEME PHILIPPE,LEME PHILIPPE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,44,FOISNON Gisèle Graziella,F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,FOISNON GISELE GRAZIELLA,FOISNON GISELE GRAZIELLA,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,45,"BEGAUD Sylvain, Jacques, René",M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BEGAUD SYLVAIN JACQUES RENE,BEGAUD JACQUES RENE SYLVAIN,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,46,"CITRE Thelemo, Ines, Annie-Lyse",F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,CITRE THELEMO INES ANNIE LYSE,ANNIE CITRE INES LYSE THELEMO,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,47,WENDT José,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,WENDT JOSE,JOSE WENDT,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,48,YEKAWENE Jessica,F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,YEKAWENE JESSICA,JESSICA YEKAWENE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,49,MACHFUL Nicolas,M,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,MACHFUL NICOLAS,MACHFUL NICOLAS,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,9,"NOUS, REUNIS!",Bleu turquoise,non précisé,50,"LEQUES Evelyne, Margucritte",F,38,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,LEQUES EVELYNE MARGUCRITTE,EVELYNE LEQUES MARGUCRITTE,FALSE,2026_Province Sud_09
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,1,BACKES Sonia,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BACKES SONIA,BACKES SONIA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,2,METZDORF Nicolas,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,METZDORF NICOLAS,METZDORF NICOLAS,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,3,RUFFENACH Virginie,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,RUFFENACH VIRGINIE,RUFFENACH VIRGINIE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,4,BRIAL Gil,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,BRIAL GIL,BRIAL GIL,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,5,UKEIWE Marie-Laure,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,UKEIWE MARIE LAURE,LAURE MARIE UKEIWE,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,6,PAAGALUA Lionel Claude,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,PAAGALUA LIONEL CLAUDE,CLAUDE LIONEL PAAGALUA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,7,JULIÉ Nina,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,JULIE NINA,JULIE NINA,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,8,VITTORI Pascal,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,VITTORI PASCAL,PASCAL VITTORI,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,9,TRAN épouse BUI-DUYET Amandine,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,TRAN BUI DUYET AMANDINE,AMANDINE BUI DUYET TRAN,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,10,GYGES Christopher,M,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,GYGES CHRISTOPHER,CHRISTOPHER GYGES,FALSE,2026_Province Sud_10
2026,provinciales_2026,2026-06-28,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,Province Sud,10,LES LOYALISTES ET LE RASSEMBLEMENT-FORTS ET UNIS,non précisé,non précisé,11,JAN Cynthia,F,39,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,JAN CYNTHIA,CYNTHIA JAN,FALSE,2026_Province Sud_10
