annee,scrutin,date_scrutin,province,numero_liste,liste_id,liste_nom,liste_nom_original,liste_nom_court,rang,nom_prenoms,nom_prenoms_original,sexe,nom_normalise,nom_cle_comparaison,correction_ocr_2026,correction_liste_2026,ocr_a_verifier,camp_institutionnel,famille_politique,composante_politique_candidat,axe_politique,axe_politique_ordre,qualification_a_verifier,notes_qualification,source_qualification_politique,voix_2019,sieges_congres_2019,sieges_province_seulement_2019,sieges_province_total_2019,admis_repartition_2019,elu_congres_2019,elu_assemblee_province_2019,elu_province_seulement_2019,mandat_2019,groupe_congres_2019_initial,groupe_assemblee_province_2019,note_groupe_congres_2019,groupe_congres_2026_actuel,groupe_assemblee_province_2026_actuel,changement_groupe_congres_2019_2026,changement_groupe_assemblee_province_2019_2026,date_constat_groupes_2026_actuels,source_arrete,source_url,page_source,source_resultats_2019,source_groupes_2019,source_groupe_congres_2026_actuel,source_groupe_assemblee_province_2026_actuel,match_nom_source_groupe_congres_2026_actuel,match_a_verifier_groupe_congres_2026_actuel,match_nom_source_groupe_assemblee_province_2026_actuel,match_a_verifier_groupe_assemblee_province_2026_actuel,couleur_bulletin,embleme
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,8,HMEUN David,HMEUN David,M,HMEUN DAVID,DAVID HMEUN,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,9,MALIE Jacqueline,MALIE Jacqueline,F,MALIE JACQUELINE,JACQUELINE MALIE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,10,YEIWIE David,YEIWIE David,M,YEIWIE DAVID,DAVID YEIWIE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,11,POHLE Victoria,POHLE Victoria,F,POHLE VICTORIA,POHLE VICTORIA,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,12,OUABINE Kitchine,OUABINE Kitchine,M,OUABINE KITCHINE,KITCHINE OUABINE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,13,HNAU Rimel,HNAU Rimel,F,HNAU RIMEL,HNAU RIMEL,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,14,WAITREU Jean-Michel,WAITREU Jean-Michel,M,WAITREU JEAN MICHEL,JEAN MICHEL WAITREU,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,15,BAËE Diane,BAËE Diane,F,BAEE DIANE,BAEE DIANE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,16,HNAIA Freddy,HNAIA Freddy,M,HNAIA FREDDY,FREDDY HNAIA,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,17,CAIHE Eliane,CAIHE Eliane,F,CAIHE ELIANE,CAIHE ELIANE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,18,JOMESSY Patrick,JOMESSY Patrick,M,JOMESSY PATRICK,JOMESSY PATRICK,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,19,KONYI Elisa,KONYI Elisa,F,KONYI ELISA,ELISA KONYI,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,20,ADJOUHGNIOPE David,ADJOUHGNIOPE David,M,ADJOUHGNIOPE DAVID,ADJOUHGNIOPE DAVID,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,21,DRAWILO Jacqueline,DRAWILO Jacqueline,F,DRAWILO JACQUELINE,DRAWILO JACQUELINE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,22,WAHOPIE Steeve,WAHOPIE Steeve,M,WAHOPIE STEEVE,STEEVE WAHOPIE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,23,SEIKO ép. GOPE Simone,SEIKO ép. GOPE Simone,F,SEIKO GOPE SIMONE,GOPE SEIKO SIMONE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,1,2026_Province des Iles_01,PALIKA ÎLES,PALIKA ÎLES,Palika Iles,24,HNACIPAN Pierre,HNACIPAN Pierre,M,HNACIPAN PIERRE,HNACIPAN PIERRE,FALSE,FALSE,FALSE,Independantiste / souverainiste,UNI / Palika,UNI / Palika,Independantiste UNI / Palika,2,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,4,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,JAUNE,Logo Palika et logo Pil
2026,provinciales_2026,2026-06-28,Province des Iles,2,2026_Province des Iles_02,UN NOUVEAU SOUFFLE,UN NOUVEAU SOUFFLE,Un nouveau souffle,1,TRENYIWA Karyl,TRENYIWA Karyl,M,TRENYIWA KARYL,KARYL TRENYIWA,FALSE,FALSE,FALSE,Non-independantiste / loyaliste,Rassemblement-LR + Les Loyalistes,Loyalistes / Rassemblement - candidat non rattache par groupe actuel,Loyaliste droite,6,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence | https://www.congres.nc/nouvelle-composition-des-groupes-delus-au-congres/,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,5,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,VIOLET,non précisé
2026,provinciales_2026,2026-06-28,Province des Iles,2,2026_Province des Iles_02,UN NOUVEAU SOUFFLE,UN NOUVEAU SOUFFLE,Un nouveau souffle,2,"WADRENGES ép. WAZIZI Marie-Odile, Aua","WADRENGES ép. WAZIZI Marie-Odile, Aua",F,WADRENGES WAZIZI MARIE ODILE AUA,AUA MARIE ODILE WADRENGES WAZIZI,FALSE,FALSE,FALSE,Non-independantiste / loyaliste,Rassemblement-LR + Les Loyalistes,Loyalistes / Rassemblement - candidat non rattache par groupe actuel,Loyaliste droite,6,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence | https://www.congres.nc/nouvelle-composition-des-groupes-delus-au-congres/,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,5,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,VIOLET,non précisé
2026,provinciales_2026,2026-06-28,Province des Iles,2,2026_Province des Iles_02,UN NOUVEAU SOUFFLE,UN NOUVEAU SOUFFLE,Un nouveau souffle,3,"NAXUE Jean-Eric, NAXU","NAXUE Jean-Eric, NAXU",M,NAXUE JEAN ERIC NAXU,ERIC JEAN NAXU NAXUE,FALSE,FALSE,FALSE,Non-independantiste / loyaliste,Rassemblement-LR + Les Loyalistes,Loyalistes / Rassemblement - candidat non rattache par groupe actuel,Loyaliste droite,6,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence | https://www.congres.nc/nouvelle-composition-des-groupes-delus-au-congres/,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,5,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,VIOLET,non précisé
2026,provinciales_2026,2026-06-28,Province des Iles,2,2026_Province des Iles_02,UN NOUVEAU SOUFFLE,UN NOUVEAU SOUFFLE,Un nouveau souffle,4,SIAPO Qaeko,SIAPO Qaeko,F,SIAPO QAEKO,QAEKO SIAPO,FALSE,FALSE,FALSE,Non-independantiste / loyaliste,Rassemblement-LR + Les Loyalistes,Loyalistes / Rassemblement - candidat non rattache par groupe actuel,Loyaliste droite,6,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence | https://www.congres.nc/nouvelle-composition-des-groupes-delus-au-congres/,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,5,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,VIOLET,non précisé
2026,provinciales_2026,2026-06-28,Province des Iles,2,2026_Province des Iles_02,UN NOUVEAU SOUFFLE,UN NOUVEAU SOUFFLE,Un nouveau souffle,5,HNAWEONGO Albert,HNAWEONGO Albert,M,HNAWEONGO ALBERT,ALBERT HNAWEONGO,FALSE,FALSE,FALSE,Non-independantiste / loyaliste,Rassemblement-LR + Les Loyalistes,Loyalistes / Rassemblement - candidat non rattache par groupe actuel,Loyaliste droite,6,FALSE,"Qualification d'apres le tableau des forces en presence 2026 et, pour les listes loyalistes, la composition actuelle des groupes du Congres.",https://fr.wikipedia.org/wiki/%C3%89lections_provinciales_n%C3%A9o-cal%C3%A9doniennes_de_2026#Forces_en_pr%C3%A9sence | https://www.congres.nc/nouvelle-composition-des-groupes-delus-au-congres/,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arrete HC/DCCAJE/BEL n. 2026-46 du 9 juin 2026,https://www.nouvelle-caledonie.gouv.fr/contenu/telechargement/13420/111641/file/46.BEL.2026_Arr%C3%AAt%C3%A9_liste_cand_prov26+%2B+annexe.pdf,5,https://www.nouvelle-caledonie.gouv.fr/Actions-de-l-Etat/Elections/Elections-2019/Provinciales-2019/RESULTATS,NA,NA,NA,NA,NA,NA,NA,VIOLET,non précisé
