election,tour,code_departement,code_commune,commune,commune_norm,code_bv,bureau_nom,bloc,camp_institutionnel,inscrits,votants,abstentions,exprimes,blancs,nuls,voix_bloc,longitude,latitude,geo_source,nb_options,options,pct_exprimes,pct_inscrits
legislatives_2024,2,988,98813,La Foa,LAFOA,0002,Centre socio-culturel,loyaliste,anti_independantiste,840,692,148,688,3,1,346,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1,Rassemblement - LR,50.29,41.19
legislatives_2024,2,988,98813,La Foa,LAFOA,0003,Centre socio-culturel,independantiste,independantiste,821,665,156,651,9,5,275,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1,Union caledonienne,42.24,33.5
legislatives_2024,2,988,98813,La Foa,LAFOA,0003,Centre socio-culturel,loyaliste,anti_independantiste,821,665,156,651,9,5,376,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1,Rassemblement - LR,57.76,45.8
legislatives_2024,2,988,98813,La Foa,LAFOA,0004,Centre socio-culturel,independantiste,independantiste,843,628,215,614,7,7,251,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1,Union caledonienne,40.88,29.77
legislatives_2024,2,988,98813,La Foa,LAFOA,0004,Centre socio-culturel,loyaliste,anti_independantiste,843,628,215,614,7,7,363,165.82495689060195,-21.708500844468237,arrete_manual_tribus,1,Rassemblement - LR,59.12,43.06
legislatives_2024,2,988,98814,Lifou,LIFOU,0001,Faré des îles,independantiste,independantiste,707,499,208,492,6,1,464,164.9011843365689,-21.121493041727785,arrete_manual_tribus,1,Union caledonienne,94.31,65.63
legislatives_2024,2,988,98814,Lifou,LIFOU,0001,Faré des îles,loyaliste,anti_independantiste,707,499,208,492,6,1,28,164.9011843365689,-21.121493041727785,arrete_manual_tribus,1,Generations NC,5.69,3.96
legislatives_2024,2,988,98814,Lifou,LIFOU,0002,Xepenehe,independantiste,independantiste,634,507,127,504,1,2,494,167.15272048120752,-20.78265899014055,tribus_villages_nc,1,Union caledonienne,98.02,77.92
legislatives_2024,2,988,98814,Lifou,LIFOU,0002,Xepenehe,loyaliste,anti_independantiste,634,507,127,504,1,2,10,167.15272048120752,-20.78265899014055,tribus_villages_nc,1,Generations NC,1.98,1.58
legislatives_2024,2,988,98814,Lifou,LIFOU,0003,Drueulu,independantiste,independantiste,767,652,115,649,0,3,645,167.07853761275717,-20.930242999544458,tribus_villages_nc,1,Union caledonienne,99.38,84.09
legislatives_2024,2,988,98814,Lifou,LIFOU,0003,Drueulu,loyaliste,anti_independantiste,767,652,115,649,0,3,4,167.07853761275717,-20.930242999544458,tribus_villages_nc,1,Generations NC,0.62,0.52
legislatives_2024,2,988,98814,Lifou,LIFOU,0004,Jozip,independantiste,independantiste,400,327,73,326,1,0,316,167.34721888788647,-20.940435542649407,tribus_villages_nc,1,Union caledonienne,96.93,79
legislatives_2024,2,988,98814,Lifou,LIFOU,0004,Jozip,loyaliste,anti_independantiste,400,327,73,326,1,0,10,167.34721888788647,-20.940435542649407,tribus_villages_nc,1,Generations NC,3.07,2.5
legislatives_2024,2,988,98814,Lifou,LIFOU,0005,Jokin,independantiste,independantiste,463,360,103,356,2,2,355,167.16447665584124,-20.703384020726688,tribus_villages_nc,1,Union caledonienne,99.72,76.67
legislatives_2024,2,988,98814,Lifou,LIFOU,0005,Jokin,loyaliste,anti_independantiste,463,360,103,356,2,2,1,167.16447665584124,-20.703384020726688,tribus_villages_nc,1,Generations NC,0.28,0.22
legislatives_2024,2,988,98814,Lifou,LIFOU,0006,Hmelek,independantiste,independantiste,399,291,108,291,0,0,277,167.28575148149378,-21.047986298100245,tribus_villages_nc,1,Union caledonienne,95.19,69.42
legislatives_2024,2,988,98814,Lifou,LIFOU,0006,Hmelek,loyaliste,anti_independantiste,399,291,108,291,0,0,14,167.28575148149378,-21.047986298100245,tribus_villages_nc,1,Generations NC,4.81,3.51
legislatives_2024,2,988,98814,Lifou,LIFOU,0007,Mou,independantiste,independantiste,566,415,151,412,1,2,389,167.41341301025318,-21.092299627592674,tribus_villages_nc,1,Union caledonienne,94.42,68.73
legislatives_2024,2,988,98814,Lifou,LIFOU,0007,Mou,loyaliste,anti_independantiste,566,415,151,412,1,2,23,167.41341301025318,-21.092299627592674,tribus_villages_nc,1,Generations NC,5.58,4.06
legislatives_2024,2,988,98814,Lifou,LIFOU,0008,Hnathalo,independantiste,independantiste,636,531,105,529,1,1,524,167.20569292168463,-20.72173372554335,tribus_villages_nc,1,Union caledonienne,99.05,82.39
legislatives_2024,2,988,98814,Lifou,LIFOU,0008,Hnathalo,loyaliste,anti_independantiste,636,531,105,529,1,1,5,167.20569292168463,-20.72173372554335,tribus_villages_nc,1,Generations NC,0.95,0.79
legislatives_2024,2,988,98814,Lifou,LIFOU,0009,Hnacaöm,independantiste,independantiste,234,186,48,181,0,5,170,167.20569292168463,-20.72173372554335,tribus_villages_nc,1,Union caledonienne,93.92,72.65
legislatives_2024,2,988,98814,Lifou,LIFOU,0009,Hnacaöm,loyaliste,anti_independantiste,234,186,48,181,0,5,11,167.20569292168463,-20.72173372554335,tribus_villages_nc,1,Generations NC,6.08,4.7
legislatives_2024,2,988,98814,Lifou,LIFOU,0010,Siloam,independantiste,independantiste,347,290,57,287,2,1,287,167.10495154784974,-20.76013449602238,tribus_villages_nc,1,Union caledonienne,100,82.71
legislatives_2024,2,988,98814,Lifou,LIFOU,0010,Siloam,loyaliste,anti_independantiste,347,290,57,287,2,1,0,167.10495154784974,-20.76013449602238,tribus_villages_nc,1,Generations NC,0,0
legislatives_2024,2,988,98814,Lifou,LIFOU,0011,Wasany,independantiste,independantiste,362,274,88,271,2,1,265,167.37793880476198,-21.00787866730366,tribus_villages_nc,1,Union caledonienne,97.79,73.2
legislatives_2024,2,988,98814,Lifou,LIFOU,0011,Wasany,loyaliste,anti_independantiste,362,274,88,271,2,1,6,167.37793880476198,-21.00787866730366,tribus_villages_nc,1,Generations NC,2.21,1.66
legislatives_2024,2,988,98814,Lifou,LIFOU,0012,Tiga,independantiste,independantiste,193,84,109,84,0,0,84,167.79672481501146,-21.094104177809253,tribus_villages_nc,1,Union caledonienne,100,43.52
legislatives_2024,2,988,98814,Lifou,LIFOU,0012,Tiga,loyaliste,anti_independantiste,193,84,109,84,0,0,0,167.79672481501146,-21.094104177809253,tribus_villages_nc,1,Generations NC,0,0
legislatives_2024,2,988,98814,Lifou,LIFOU,0013,Luecila,independantiste,independantiste,780,612,168,604,5,3,578,167.25787949950455,-20.900908884449866,tribus_villages_nc,1,Union caledonienne,95.7,74.1
legislatives_2024,2,988,98814,Lifou,LIFOU,0013,Luecila,loyaliste,anti_independantiste,780,612,168,604,5,3,26,167.25787949950455,-20.900908884449866,tribus_villages_nc,1,Generations NC,4.3,3.33
legislatives_2024,2,988,98814,Lifou,LIFOU,0014,Hapetra,independantiste,independantiste,438,358,80,357,0,1,356,167.14706004416075,-20.93025342048714,tribus_villages_nc,1,Union caledonienne,99.72,81.28
legislatives_2024,2,988,98814,Lifou,LIFOU,0014,Hapetra,loyaliste,anti_independantiste,438,358,80,357,0,1,1,167.14706004416075,-20.93025342048714,tribus_villages_nc,1,Generations NC,0.28,0.23
legislatives_2024,2,988,98814,Lifou,LIFOU,0015,Nang,independantiste,independantiste,422,334,88,333,1,0,325,167.2237643213265,-20.78244820991056,arrete_manual_tribus,1,Union caledonienne,97.6,77.01
legislatives_2024,2,988,98814,Lifou,LIFOU,0015,Nang,loyaliste,anti_independantiste,422,334,88,333,1,0,8,167.2237643213265,-20.78244820991056,arrete_manual_tribus,1,Generations NC,2.4,1.9
legislatives_2024,2,988,98814,Lifou,LIFOU,0016,Xodre,independantiste,independantiste,184,134,50,134,0,0,132,167.41059644422373,-21.127373900931634,tribus_villages_nc,1,Union caledonienne,98.51,71.74
legislatives_2024,2,988,98814,Lifou,LIFOU,0016,Xodre,loyaliste,anti_independantiste,184,134,50,134,0,0,2,167.41059644422373,-21.127373900931634,tribus_villages_nc,1,Generations NC,1.49,1.09
legislatives_2024,2,988,98814,Lifou,LIFOU,0017,Huiwatrul,independantiste,independantiste,436,358,78,356,1,1,349,167.34969330586503,-21.090299188696775,tribus_villages_nc,1,Union caledonienne,98.03,80.05
legislatives_2024,2,988,98814,Lifou,LIFOU,0017,Huiwatrul,loyaliste,anti_independantiste,436,358,78,356,1,1,7,167.34969330586503,-21.090299188696775,tribus_villages_nc,1,Generations NC,1.97,1.61
legislatives_2024,2,988,98814,Lifou,LIFOU,0018,Wedrumel,independantiste,independantiste,381,301,80,300,1,0,294,167.1109551627598,-20.984726331890663,tribus_villages_nc,1,Union caledonienne,98,77.17
legislatives_2024,2,988,98814,Lifou,LIFOU,0018,Wedrumel,loyaliste,anti_independantiste,381,301,80,300,1,0,6,167.1109551627598,-20.984726331890663,tribus_villages_nc,1,Generations NC,2,1.57
legislatives_2024,2,988,98814,Lifou,LIFOU,0019,Traput,independantiste,independantiste,410,316,94,313,0,3,307,167.30947771877948,-20.931287472634196,tribus_villages_nc,1,Union caledonienne,98.08,74.88
legislatives_2024,2,988,98814,Lifou,LIFOU,0019,Traput,loyaliste,anti_independantiste,410,316,94,313,0,3,6,167.30947771877948,-20.931287472634196,tribus_villages_nc,1,Generations NC,1.92,1.46
legislatives_2024,2,988,98814,Lifou,LIFOU,0020,Kedeigne,independantiste,independantiste,484,359,125,356,3,0,345,167.21465752873138,-21.037060872425982,tribus_villages_nc,1,Union caledonienne,96.91,71.28
legislatives_2024,2,988,98814,Lifou,LIFOU,0020,Kedeigne,loyaliste,anti_independantiste,484,359,125,356,3,0,11,167.21465752873138,-21.037060872425982,tribus_villages_nc,1,Generations NC,3.09,2.27
legislatives_2024,2,988,98814,Lifou,LIFOU,0021,Tingeting,independantiste,independantiste,307,243,64,241,1,1,226,167.26667509635985,-20.741613827760364,tribus_villages_nc,1,Union caledonienne,93.78,73.62
legislatives_2024,2,988,98814,Lifou,LIFOU,0021,Tingeting,loyaliste,anti_independantiste,307,243,64,241,1,1,15,167.26667509635985,-20.741613827760364,tribus_villages_nc,1,Generations NC,6.22,4.89
legislatives_2024,2,988,98814,Lifou,LIFOU,0022,Hunëtë,independantiste,independantiste,242,191,51,191,0,0,189,167.09364365001284,-20.763254184835077,tribus_villages_nc,1,Union caledonienne,98.95,78.1
legislatives_2024,2,988,98814,Lifou,LIFOU,0022,Hunëtë,loyaliste,anti_independantiste,242,191,51,191,0,0,2,167.09364365001284,-20.763254184835077,tribus_villages_nc,1,Generations NC,1.05,0.83
legislatives_2024,2,988,98814,Lifou,LIFOU,0023,Luengoni,independantiste,independantiste,360,268,92,267,1,0,263,167.4090226,-21.033997,tidygeocoder_osm,1,Union caledonienne,98.5,73.06
legislatives_2024,2,988,98814,Lifou,LIFOU,0023,Luengoni,loyaliste,anti_independantiste,360,268,92,267,1,0,4,167.4090226,-21.033997,tidygeocoder_osm,1,Generations NC,1.5,1.11
legislatives_2024,2,988,98814,Lifou,LIFOU,0024,Hnanemuhaetra,independantiste,independantiste,159,136,23,136,0,0,131,167.2208209830944,-20.707970338645733,tribus_villages_nc,1,Union caledonienne,96.32,82.39
legislatives_2024,2,988,98814,Lifou,LIFOU,0024,Hnanemuhaetra,loyaliste,anti_independantiste,159,136,23,136,0,0,5,167.2208209830944,-20.707970338645733,tribus_villages_nc,1,Generations NC,3.68,3.14
legislatives_2024,2,988,98814,Lifou,LIFOU,0025,Hnassé,independantiste,independantiste,262,197,65,192,4,1,189,167.26043772263108,-20.9143896938111,tribus_villages_nc,1,Union caledonienne,98.44,72.14
legislatives_2024,2,988,98814,Lifou,LIFOU,0025,Hnassé,loyaliste,anti_independantiste,262,197,65,192,4,1,3,167.26043772263108,-20.9143896938111,tribus_villages_nc,1,Generations NC,1.56,1.15
legislatives_2024,2,988,98814,Lifou,LIFOU,0026,Kirinata,independantiste,independantiste,183,153,30,153,0,0,152,167.24979496278135,-20.81569061412791,tribus_villages_nc,1,Union caledonienne,99.35,83.06
legislatives_2024,2,988,98814,Lifou,LIFOU,0026,Kirinata,loyaliste,anti_independantiste,183,153,30,153,0,0,1,167.24979496278135,-20.81569061412791,tribus_villages_nc,1,Generations NC,0.65,0.55
legislatives_2024,2,988,98814,Lifou,LIFOU,0027,Lieu de vote délocalisé n°1 de Lifou à Nouméa,independantiste,independantiste,247,189,58,188,1,0,182,166.456104572757,-22.2355536217178,arrete_manual_etablissements,1,Union caledonienne,96.81,73.68
legislatives_2024,2,988,98814,Lifou,LIFOU,0027,Lieu de vote délocalisé n°1 de Lifou à Nouméa,loyaliste,anti_independantiste,247,189,58,188,1,0,6,166.456104572757,-22.2355536217178,arrete_manual_etablissements,1,Generations NC,3.19,2.43
legislatives_2024,2,988,98814,Lifou,LIFOU,0028,Lieu de vote délocalisé n°2 de Lifou à Nouméa,independantiste,independantiste,132,96,36,96,0,0,94,166.456104572757,-22.2355536217178,arrete_manual_etablissements,1,Union caledonienne,97.92,71.21
legislatives_2024,2,988,98814,Lifou,LIFOU,0028,Lieu de vote délocalisé n°2 de Lifou à Nouméa,loyaliste,anti_independantiste,132,96,36,96,0,0,2,166.456104572757,-22.2355536217178,arrete_manual_etablissements,1,Generations NC,2.08,1.52
legislatives_2024,2,988,98815,Maré,MARE,0001,Tadine,independantiste,independantiste,609,520,89,517,0,3,514,167.88122247564291,-21.54648900532693,tribus_villages_nc,1,Union caledonienne,99.42,84.4
legislatives_2024,2,988,98815,Maré,MARE,0001,Tadine,loyaliste,anti_independantiste,609,520,89,517,0,3,3,167.88122247564291,-21.54648900532693,tribus_villages_nc,1,Generations NC,0.58,0.49
legislatives_2024,2,988,98815,Maré,MARE,0002,Hnawayatche,independantiste,independantiste,652,538,114,536,1,1,528,167.85931527784155,-21.444202132872793,tribus_villages_nc,1,Union caledonienne,98.51,80.98
legislatives_2024,2,988,98815,Maré,MARE,0002,Hnawayatche,loyaliste,anti_independantiste,652,538,114,536,1,1,8,167.85931527784155,-21.444202132872793,tribus_villages_nc,1,Generations NC,1.49,1.23
legislatives_2024,2,988,98815,Maré,MARE,0003,Tenane,independantiste,independantiste,366,305,61,304,1,0,304,167.89430877263374,-21.40460074703544,tribus_villages_nc,1,Union caledonienne,100,83.06
legislatives_2024,2,988,98815,Maré,MARE,0003,Tenane,loyaliste,anti_independantiste,366,305,61,304,1,0,0,167.89430877263374,-21.40460074703544,tribus_villages_nc,1,Generations NC,0,0
legislatives_2024,2,988,98815,Maré,MARE,0004,Atha,independantiste,independantiste,344,275,69,275,0,0,275,168.01753084168095,-21.470451728197048,tribus_villages_nc,1,Union caledonienne,100,79.94
legislatives_2024,2,988,98815,Maré,MARE,0004,Atha,loyaliste,anti_independantiste,344,275,69,275,0,0,0,168.01753084168095,-21.470451728197048,tribus_villages_nc,1,Generations NC,0,0
legislatives_2024,2,988,98815,Maré,MARE,0005,Tawainedre,independantiste,independantiste,441,314,127,313,1,0,302,168.08527860190287,-21.502551487309265,tribus_villages_nc,1,Union caledonienne,96.49,68.48
legislatives_2024,2,988,98815,Maré,MARE,0005,Tawainedre,loyaliste,anti_independantiste,441,314,127,313,1,0,11,168.08527860190287,-21.502551487309265,tribus_villages_nc,1,Generations NC,3.51,2.49
legislatives_2024,2,988,98815,Maré,MARE,0006,Penelo,independantiste,independantiste,781,629,152,623,1,5,614,168.08945780342214,-21.571088655754444,tribus_villages_nc,1,Union caledonienne,98.56,78.62
legislatives_2024,2,988,98815,Maré,MARE,0006,Penelo,loyaliste,anti_independantiste,781,629,152,623,1,5,9,168.08945780342214,-21.571088655754444,tribus_villages_nc,1,Generations NC,1.44,1.15
legislatives_2024,2,988,98815,Maré,MARE,0007,Wabao,independantiste,independantiste,655,513,142,506,0,7,500,167.93937201549338,-21.60210597985789,tribus_villages_nc,1,Union caledonienne,98.81,76.34
legislatives_2024,2,988,98815,Maré,MARE,0007,Wabao,loyaliste,anti_independantiste,655,513,142,506,0,7,6,167.93937201549338,-21.60210597985789,tribus_villages_nc,1,Generations NC,1.19,0.92
legislatives_2024,2,988,98815,Maré,MARE,0008,Nece,independantiste,independantiste,789,649,140,647,0,2,644,167.8385405434138,-21.49048664280733,tribus_villages_nc,1,Union caledonienne,99.54,81.62
legislatives_2024,2,988,98815,Maré,MARE,0008,Nece,loyaliste,anti_independantiste,789,649,140,647,0,2,3,167.8385405434138,-21.49048664280733,tribus_villages_nc,1,Generations NC,0.46,0.38
legislatives_2024,2,988,98815,Maré,MARE,0009,Ménaku,independantiste,independantiste,271,211,60,210,1,0,208,167.96911686605617,-21.444234250592025,tribus_villages_nc,1,Union caledonienne,99.05,76.75
legislatives_2024,2,988,98815,Maré,MARE,0009,Ménaku,loyaliste,anti_independantiste,271,211,60,210,1,0,2,167.96911686605617,-21.444234250592025,tribus_villages_nc,1,Generations NC,0.95,0.74
legislatives_2024,2,988,98815,Maré,MARE,0010,Mebuet,independantiste,independantiste,360,286,74,286,0,0,286,167.84863195183632,-21.51331947619321,tribus_villages_nc,1,Union caledonienne,100,79.44
legislatives_2024,2,988,98815,Maré,MARE,0010,Mebuet,loyaliste,anti_independantiste,360,286,74,286,0,0,0,167.84863195183632,-21.51331947619321,tribus_villages_nc,1,Generations NC,0,0
legislatives_2024,2,988,98815,Maré,MARE,0011,Roh,independantiste,independantiste,298,213,85,213,0,0,212,167.86202487687797,-21.39242632802858,tribus_villages_nc,1,Union caledonienne,99.53,71.14
legislatives_2024,2,988,98815,Maré,MARE,0011,Roh,loyaliste,anti_independantiste,298,213,85,213,0,0,1,167.86202487687797,-21.39242632802858,tribus_villages_nc,1,Generations NC,0.47,0.34
legislatives_2024,2,988,98815,Maré,MARE,0012,Eni,independantiste,independantiste,377,311,66,309,0,2,308,167.94942757221617,-21.62666270346723,tribus_villages_nc,1,Union caledonienne,99.68,81.7
legislatives_2024,2,988,98815,Maré,MARE,0012,Eni,loyaliste,anti_independantiste,377,311,66,309,0,2,1,167.94942757221617,-21.62666270346723,tribus_villages_nc,1,Generations NC,0.32,0.27
legislatives_2024,2,988,98815,Maré,MARE,0013,La Roche,independantiste,independantiste,670,510,160,508,2,0,508,168.03155085257677,-21.471745123256497,tribus_villages_nc,1,Union caledonienne,100,75.82
legislatives_2024,2,988,98815,Maré,MARE,0013,La Roche,loyaliste,anti_independantiste,670,510,160,508,2,0,0,168.03155085257677,-21.471745123256497,tribus_villages_nc,1,Generations NC,0,0
legislatives_2024,2,988,98815,Maré,MARE,0014,Tuho,independantiste,independantiste,430,364,66,363,1,0,360,167.89428156445027,-21.49517949257516,tribus_villages_nc,1,Union caledonienne,99.17,83.72
legislatives_2024,2,988,98815,Maré,MARE,0014,Tuho,loyaliste,anti_independantiste,430,364,66,363,1,0,3,167.89428156445027,-21.49517949257516,tribus_villages_nc,1,Generations NC,0.83,0.7
legislatives_2024,2,988,98816,Moindou,MOINDOU,0001,Mairie,independantiste,independantiste,832,682,150,671,8,3,369,165.67695619871748,-21.69271000327087,tribus_villages_nc,1,Union caledonienne,54.99,44.35
legislatives_2024,2,988,98816,Moindou,MOINDOU,0001,Mairie,loyaliste,anti_independantiste,832,682,150,671,8,3,302,165.67695619871748,-21.69271000327087,tribus_villages_nc,1,Rassemblement - LR,45.01,36.3
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0001,Mairie de BOULARI,independantiste,independantiste,1007,646,361,633,11,2,256,166.523722376157,-22.2317078297453,etablissements_publics_nc,1,Union caledonienne,40.44,25.42
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0001,Mairie de BOULARI,loyaliste,anti_independantiste,1007,646,361,633,11,2,377,166.523722376157,-22.2317078297453,etablissements_publics_nc,1,Rassemblement - LR,59.56,37.44
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0002,Groupe scolaire Hélène CHANIEL,independantiste,independantiste,707,487,220,476,6,5,95,166.485528594387,-22.2217711398288,etablissements_publics_nc,1,Union caledonienne,19.96,13.44
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0002,Groupe scolaire Hélène CHANIEL,loyaliste,anti_independantiste,707,487,220,476,6,5,381,166.485528594387,-22.2217711398288,etablissements_publics_nc,1,Rassemblement - LR,80.04,53.89
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0003,École primaire Adolphe BOUTAN,independantiste,independantiste,975,721,254,705,14,2,154,166.841440737558,-22.4256696418669,etablissements_publics_nc,1,Union caledonienne,21.84,15.79
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0003,École primaire Adolphe BOUTAN,loyaliste,anti_independantiste,975,721,254,705,14,2,551,166.841440737558,-22.4256696418669,etablissements_publics_nc,1,Rassemblement - LR,78.16,56.51
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0004,École primaire Louis Henri GALINIE 1,independantiste,independantiste,973,678,295,665,8,5,198,166.512755378687,-22.2163077194956,etablissements_publics_nc,1,Union caledonienne,29.77,20.35
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0004,École primaire Louis Henri GALINIE 1,loyaliste,anti_independantiste,973,678,295,665,8,5,467,166.512755378687,-22.2163077194956,etablissements_publics_nc,1,Rassemblement - LR,70.23,48
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0005,École La Rizière 1,independantiste,independantiste,1116,656,460,651,2,3,628,166.573975497183,-22.2332233282141,etablissements_publics_nc,1,Union caledonienne,96.47,56.27
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0005,École La Rizière 1,loyaliste,anti_independantiste,1116,656,460,651,2,3,23,166.573975497183,-22.2332233282141,etablissements_publics_nc,1,Rassemblement - LR,3.53,2.06
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0006,École primaire du Vallon Dore,independantiste,independantiste,969,635,334,622,10,3,171,166.571853310489,-22.2757480668132,etablissements_publics_nc,1,Union caledonienne,27.49,17.65
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0006,École primaire du Vallon Dore,loyaliste,anti_independantiste,969,635,334,622,10,3,451,166.571853310489,-22.2757480668132,etablissements_publics_nc,1,Rassemblement - LR,72.51,46.54
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0007,Ouara,independantiste,independantiste,107,62,45,62,0,0,61,166.84029773306233,-22.42316008394107,tribus_villages_nc,1,Union caledonienne,98.39,57.01
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0007,Ouara,loyaliste,anti_independantiste,107,62,45,62,0,0,1,166.84029773306233,-22.42316008394107,tribus_villages_nc,1,Rassemblement - LR,1.61,0.93
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0008,Groupe scolaire de Boulari 1,independantiste,independantiste,1061,782,279,765,10,7,143,166.520855451452,-22.2274992832452,etablissements_publics_nc,1,Union caledonienne,18.69,13.48
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0008,Groupe scolaire de Boulari 1,loyaliste,anti_independantiste,1061,782,279,765,10,7,622,166.520855451452,-22.2274992832452,etablissements_publics_nc,1,Rassemblement - LR,81.31,58.62
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0009,Mairie annexe de Plum 1,independantiste,independantiste,1096,596,500,582,4,10,264,166.623268718041,-22.2730906933136,etablissements_publics_nc,1,Union caledonienne,45.36,24.09
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0009,Mairie annexe de Plum 1,loyaliste,anti_independantiste,1096,596,500,582,4,10,318,166.623268718041,-22.2730906933136,etablissements_publics_nc,1,Rassemblement - LR,54.64,29.01
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0010,École La Rizière 2,independantiste,independantiste,1103,589,514,580,7,2,300,166.573975497183,-22.2332233282141,etablissements_publics_nc,1,Union caledonienne,51.72,27.2
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0010,École La Rizière 2,loyaliste,anti_independantiste,1103,589,514,580,7,2,280,166.573975497183,-22.2332233282141,etablissements_publics_nc,1,Rassemblement - LR,48.28,25.39
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0011,Groupe scolaire de Boulari 2,independantiste,independantiste,856,627,229,620,2,5,129,166.520855451452,-22.2274992832452,etablissements_publics_nc,1,Union caledonienne,20.81,15.07
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0011,Groupe scolaire de Boulari 2,loyaliste,anti_independantiste,856,627,229,620,2,5,491,166.520855451452,-22.2274992832452,etablissements_publics_nc,1,Rassemblement - LR,79.19,57.36
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0012,Groupe scolaire Saint-Michel 1,independantiste,independantiste,818,570,248,556,5,9,282,166.499920849353,-22.2240498676639,etablissements_publics_nc,1,Union caledonienne,50.72,34.47
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0012,Groupe scolaire Saint-Michel 1,loyaliste,anti_independantiste,818,570,248,556,5,9,274,166.499920849353,-22.2240498676639,etablissements_publics_nc,1,Rassemblement - LR,49.28,33.5
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0013,École maternelle Les Fougères,independantiste,independantiste,579,399,180,396,2,1,175,166.841440737558,-22.4256696418669,etablissements_publics_nc,1,Union caledonienne,44.19,30.22
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0013,École maternelle Les Fougères,loyaliste,anti_independantiste,579,399,180,396,2,1,221,166.841440737558,-22.4256696418669,etablissements_publics_nc,1,Rassemblement - LR,55.81,38.17
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0014,École maternelle Les Dauphins,independantiste,independantiste,1092,716,376,701,13,2,187,166.57252708408,-22.2768294716869,etablissements_publics_nc,1,Union caledonienne,26.68,17.12
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0014,École maternelle Les Dauphins,loyaliste,anti_independantiste,1092,716,376,701,13,2,514,166.57252708408,-22.2768294716869,etablissements_publics_nc,1,Rassemblement - LR,73.32,47.07
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0015,École maternelle Les Coccinelles,independantiste,independantiste,1281,822,459,793,16,13,359,166.56758162382,-22.2502864537601,etablissements_publics_nc,1,Union caledonienne,45.27,28.02
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0015,École maternelle Les Coccinelles,loyaliste,anti_independantiste,1281,822,459,793,16,13,434,166.56758162382,-22.2502864537601,etablissements_publics_nc,1,Rassemblement - LR,54.73,33.88
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0016,École Saint-Joseph de CLUNY,independantiste,independantiste,1128,818,310,809,5,4,445,166.499920601202,-22.2239776205159,etablissements_publics_nc,1,Union caledonienne,55.01,39.45
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0016,École Saint-Joseph de CLUNY,loyaliste,anti_independantiste,1128,818,310,809,5,4,364,166.499920601202,-22.2239776205159,etablissements_publics_nc,1,Rassemblement - LR,44.99,32.27
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0017,École primaire Louis Henri GALINIE 2,independantiste,independantiste,948,670,278,652,12,6,195,166.512755378687,-22.2163077194956,etablissements_publics_nc,1,Union caledonienne,29.91,20.57
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0017,École primaire Louis Henri GALINIE 2,loyaliste,anti_independantiste,948,670,278,652,12,6,457,166.512755378687,-22.2163077194956,etablissements_publics_nc,1,Rassemblement - LR,70.09,48.21
legislatives_2024,2,988,98817,Le Mont-Dore,MONTDORE,0018,Groupe scolaire de Boulari 3,independantiste,independantiste,1078,784,294,773,8,3,246,166.520855451452,-22.2274992832452,etablissements_publics_nc,1,Union caledonienne,31.82,22.82
