election,tour,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2022,1,988,98802,Boulouparis,BOULOUPARI,0001,952,386,566,378,3,5,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,4,0.42,1.06,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2022,1,988,98802,Boulouparis,BOULOUPARI,0001,952,386,566,378,3,5,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,25,2.63,6.61,,Mairie,MAIRIE,0.98,Mairie de Boulouparis,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Boulouparis,166.047711423762,-21.8654175541592,etablissements_publics_nc,88,201,Boulouparis village
legislatives_2022,1,988,98803,Bourail,BOURAIL,0003,997,465,532,458,5,2,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,21,2.11,4.59,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2022,1,988,98803,Bourail,BOURAIL,0003,997,465,532,458,5,2,5,LR,SANTA,Thierry,M,Thierry SANTA,,132,13.24,28.82,,Colisée,COLISEE,0.93,Le Colisée - Salle de spectacle,,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Salle de concert,165.49385205691,-21.5656940047007,etablissements_publics_nc,125,301,Bourail village
legislatives_2022,1,988,98803,Bourail,BOURAIL,0004,1076,468,608,455,8,5,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,193,17.94,42.42,,École Les Lys d’Eau,ECOLE LYS D EAU,0.85,Ecole primaire Les Lys d'Eau,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,165.49748641875,-21.5730483252455,etablissements_publics_nc,125,301,Bourail village
legislatives_2022,1,988,98804,Canala,CANALA,0005,741,328,413,328,0,0,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,4,0.54,1.22,,Gélima,GELIMA,1,Gélima,Canala,LIEU_DIT_NC,TRIBU,Jari Mwâ,165.98151543430086,-21.534392845846163,tribus_villages_nc,137,403,Gélima - Nakéty
legislatives_2022,1,988,98804,Canala,CANALA,0007,341,135,206,133,0,2,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,118,34.6,88.72,,Tenda Koumendi,TENDA KOUMENDI,1,Tenda,Canala,LIEU_DIT_NC,TRIBU,Tèda Nèxinyi,166.03563428874068,-21.545648677139223,tribus_villages_nc,137,403,Gélima - Nakéty
legislatives_2022,1,988,98804,Canala,CANALA,0007,341,135,206,133,0,2,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,0,0,0,,Tenda Koumendi,TENDA KOUMENDI,1,Tenda,Canala,LIEU_DIT_NC,TRIBU,Tèda Nèxinyi,166.03563428874068,-21.545648677139223,tribus_villages_nc,137,403,Gélima - Nakéty
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0001,1120,495,625,482,12,1,2,DIV,MILLAR,Manuel,M,Manuel MILLAR,,0,0,0,,Hôtel de Ville 1,MAIRIE,0.93,Mairie du Nord de Dumbéa,777 ROUTE TERRITORIALE N°1,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Dumbéa,166.457501065839,-22.1675460417822,etablissements_publics_nc,149,512,Plaine de Koé
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0008,887,234,653,226,5,3,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,19,2.14,8.41,,Centre culturel de Dumbéa 1,CENTRE CULTUREL DUMBEA,1,Centre culturel de Dumbéa,56 AVENUE D'AUTEUIL,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.474126141924,-22.2081759337081,etablissements_publics_nc,140,503,Koutio Secal
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0014,785,258,527,246,11,1,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,3,0.38,1.22,,Ecole maternelle l'Oasis 2,ECOLE MATERNELLE L OASIS,0.729,Ecole maternelle L'Oasis,39 RUE JACQUES MONOD,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.461460951246,-22.2085634346196,etablissements_publics_nc,141,504,Koutio érudits
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0016,819,186,633,179,5,2,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,68,8.3,37.99,,Groupe scolaire Michelle Delacharlerie-Rolly 2,GROUPE SCOLAIRE MICHELLE DELACHARLERIE ROLLY,1,Groupe scolaire Michelle Delacharlerie-Rolly,103 BOULEVARD DU RAIL CALEDONIEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.445998676866,-22.2013803961715,etablissements_publics_nc,147,510,Dumbéa/mer Ouest
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0018,1171,293,878,277,13,3,2,DIV,MILLAR,Manuel,M,Manuel MILLAR,,3,0.26,1.08,,Groupe scolaire Renée Fong 2,GROUPE SCOLAIRE RENEE FONG,1,Groupe scolaire Renée FONG,2 BIS ALLEE JEAN-LOUIS MARIE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.44418672502,-22.192372203396,etablissements_publics_nc,148,511,Dumbea/mer Est - Plaine Adam
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0022,957,349,608,336,5,8,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,4,0.42,1.19,,Ecole primaire Paul Duboisé 1,ECOLE PRIMAIRE PAUL DUBOISE,0.892,Ecole élémentaire Paul Duboise,42 RUE DE L'ENTREE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.434846490836,-22.1399347171588,etablissements_publics_nc,152,515,Katiramona Sud
legislatives_2022,1,988,98805,Dumbéa,DUMBEA,0023,881,261,620,244,15,2,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,14,1.59,5.74,,Ecole primaire Paul Duboisé 2,ECOLE PRIMAIRE PAUL DUBOISE,0.892,Ecole élémentaire Paul Duboise,42 RUE DE L'ENTREE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.434846490836,-22.1399347171588,etablissements_publics_nc,152,515,Katiramona Sud
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0001,593,145,448,144,0,1,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,1,0.17,0.69,,Mairie,MAIRIE,0.7,HIENGHENE,Hienghène,LIEU_DIT_NC,VILLE,,164.94565765433836,-20.688834938182335,tribus_villages_nc,155,701,Hienghéne littoral
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0004,101,55,46,55,0,0,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,0,0,0,,Haut-Coulna,HAUT COULNA,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0006,214,66,148,66,0,0,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,0,0,0,,Ouaième,OUAIEME,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
legislatives_2022,1,988,98807,Hienghène,HIENGHENE,0009,598,219,379,219,0,0,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,2,0.33,0.91,,Ouaré,OUARE,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0003,379,92,287,90,1,1,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,3,0.79,3.33,,Bâ,BA,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0006,500,89,411,88,1,0,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,4,0.8,4.55,,Coula,COULA,1,Coula,Houaïlou,LIEU_DIT_NC,TRIBU,Kuru raa,165.44899405604838,-21.336853600338287,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
legislatives_2022,1,988,98808,Houailou,HOUAILOU,0008,544,166,378,165,0,1,2,DIV,MILLAR,Manuel,M,Manuel MILLAR,,0,0,0,,Nédivin,NEDIVIN,1,Nédivin,Houaïlou,LIEU_DIT_NC,TRIBU,Nédii vârâ,165.57082158687447,-21.289736384804883,tribus_villages_nc,159,805,Nédivin - Bas Nindien
legislatives_2022,1,988,98809,Ile des Pins,ILEDESPINS,0002,801,239,562,236,3,0,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,34,4.24,14.41,,Bâtiment communal Point Information,BATIMENT COMMUNAL POINT INFORMATION,,,,,,,167.495819,-22.66517,tidygeocoder_osm,161,901,Vao
legislatives_2022,1,988,98810,Kaala-Gomen,KAALAGOMEN,0004,193,52,141,51,1,0,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,42,21.76,82.35,,Maison Gamaï,MAISON GAMAI,0.75,Maison commune de Gamaï,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.486749878062,-20.6941126404856,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
legislatives_2022,1,988,98810,Kaala-Gomen,KAALAGOMEN,0004,193,52,141,51,1,0,7,DSV,PAGAND,Véronique,F,Véronique PAGAND,,0,0,0,,Maison Gamaï,MAISON GAMAI,0.75,Maison commune de Gamaï,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.486749878062,-20.6941126404856,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
legislatives_2022,1,988,98810,Kaala-Gomen,KAALAGOMEN,0004,193,52,141,51,1,0,4,RN,DESCOMBELS,Alain,M,Alain DESCOMBELS,,1,0.52,1.96,,Maison Gamaï,MAISON GAMAI,0.75,Maison commune de Gamaï,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.486749878062,-20.6941126404856,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
legislatives_2022,1,988,98810,Kaala-Gomen,KAALAGOMEN,0006,214,64,150,64,0,0,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,0,0,0,,Ouaco,OUACO,0.93,Ecole de Ouaco,185 Rue Victor ROFFEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,164.471215971078,-20.8375035625753,etablissements_publics_nc,1,1001,Kaala Gomen village et littoral
legislatives_2022,1,988,98811,Koné,KONE,0002,169,64,105,59,3,2,8,REG,REIGNIER,Gérard,M,Gérard REIGNIER,,52,30.77,88.14,,Poindah,POINDAH,0.93,Maison commune de Poindah,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.964442641559,-21.0372102738018,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
legislatives_2022,1,988,98811,Koné,KONE,0005,129,55,74,55,0,0,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,3,2.33,5.45,,Atéou,ATEOU,0.93,Ecole publique d'Atéou,Route de l'EGLISE d'ATEOU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.90654574925,-20.9500343540188,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
legislatives_2022,1,988,98811,Koné,KONE,0007,228,93,135,91,1,1,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,0,0,0,,Néami,NEAMI,0.93,Ecole maternelle publique de Néami,Route GOROPOADJILEI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,164.971958124292,-20.977983356452,etablissements_publics_nc,7,1107,Poindah - Noelly - Néami - Netchaot
legislatives_2022,1,988,98811,Koné,KONE,0008,466,132,334,125,3,4,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,1,0.21,0.8,,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo
legislatives_2022,1,988,98811,Koné,KONE,0008,466,132,334,125,3,4,5,LR,SANTA,Thierry,M,Thierry SANTA,,5,1.07,4,,Baco,BACO,0.93,Maison commune de Baco,,CULTUREL ET SOCIO EDUCATIF,Equipements socio-éducatifs et socio-culturels,Maison de jeune et maison de quartier,164.895177171264,-21.0667090848805,etablissements_publics_nc,6,1103,Baco - Koniambo
legislatives_2022,1,988,98811,Koné,KONE,0009,743,206,537,203,2,1,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,42,5.65,20.69,,École primaire Les Cigales,ECOLE PRIMAIRE CIGALES,0.88,Ecole publique Les Cigales,12 RUE DES ABEILLES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,164.8701529762,-21.0521518022935,etablissements_publics_nc,4,1101,Koné village
legislatives_2022,1,988,98812,Koumac,KOUMAC,0001,1344,451,893,448,2,1,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,2,0.15,0.45,,Mairie 1 et centralisateur,MAIRIE ET CENTRALISATEUR,0.99,Mairie de Koumac,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Koumac,164.280241420927,-20.5602050455624,arrete_manual_etablissements,9,1201,Koumac village
legislatives_2022,1,988,98814,Lifou,LIFOU,0001,685,133,552,129,2,2,2,DVC,KASARHEROU,Joël,M,Joël KASARHEROU,,1,0.15,0.78,,Faré des îles,FARE ILES,,,,,,,164.9011843365689,-21.121493041727785,arrete_manual_tribus,112,2501,Pouembout village
legislatives_2022,1,988,98814,Lifou,LIFOU,0007,558,130,428,129,0,1,8,DSV,SIMON,Jérémy,M,Jérémy SIMON,,0,0,0,,Mou,MOU,1,Mou,Lifou,LIEU_DIT_NC,TRIBU,Mu,167.41341301025318,-21.092299627592674,tribus_villages_nc,15,1402,Lössi
legislatives_2022,1,988,98814,Lifou,LIFOU,0017,434,121,313,120,1,0,6,REG,WAHETRA,Walisaune,F,Walisaune WAHETRA,,115,26.5,95.83,,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
legislatives_2022,1,988,98814,Lifou,LIFOU,0018,374,73,301,73,0,0,6,REG,WAHETRA,Walisaune,F,Walisaune WAHETRA,,52,13.9,71.23,,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
legislatives_2022,1,988,98814,Lifou,LIFOU,0018,374,73,301,73,0,0,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,0,0,0,,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
legislatives_2022,1,988,98814,Lifou,LIFOU,0018,374,73,301,73,0,0,5,DVD,LAFLEUR,Pascal,M,Pascal LAFLEUR,,0,0,0,,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
legislatives_2022,1,988,98814,Lifou,LIFOU,0019,403,90,313,89,0,1,5,DVD,LAFLEUR,Pascal,M,Pascal LAFLEUR,,1,0.25,1.12,,Traput,TRAPUT,1,Traput,Lifou,LIEU_DIT_NC,TRIBU,,167.30947771877948,-20.931287472634196,tribus_villages_nc,15,1402,Lössi
legislatives_2022,1,988,98814,Lifou,LIFOU,0024,155,47,108,47,0,0,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,1,0.65,2.13,,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet
legislatives_2022,1,988,98815,Maré,MARE,0007,644,144,500,144,0,0,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,12,1.86,8.33,,Wabao,WABAO,1,Wabao,Maré,LIEU_DIT_NC,TRIBU,Wabawo,167.93937201549338,-21.60210597985789,tribus_villages_nc,19,1503,Tadine Pénélo
legislatives_2022,1,988,98815,Maré,MARE,0011,298,22,276,22,0,0,3,ENS,DUNOYER,Philippe,M,Philippe DUNOYER,,5,1.68,22.73,,Roh,ROH,0.95,Ro,Maré,LIEU_DIT_NC,TRIBU,,167.86202487687797,-21.39242632802858,tribus_villages_nc,17,1501,Guahma
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0004,968,336,632,324,10,2,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,12,1.24,3.7,,École primaire Louis Henri GALINIE 1,ECOLE PRIMAIRE LOUIS HENRI GALINIE,0.923,Ecole primaire Louis Henri Galinié,1133 RUE DES TROIS BANIANS,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.512755378687,-22.2163077194956,etablissements_publics_nc,25,1705,Robinson Nord
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0008,1039,418,621,408,6,4,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,1,0.1,0.25,,Groupe scolaire de Boulari 1,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0010,1074,272,802,264,7,1,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,89,8.29,33.71,,École La Rizière 2,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0010,1074,272,802,264,7,1,6,DVC,HOMBOE,Michèle,F,Michèle HOMBOE,,13,1.21,4.92,,École La Rizière 2,ECOLE RIZIERE,0.734,Ecole primaire La Rizière,89 RUE DU VIEUX PONT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.573975497183,-22.2332233282141,etablissements_publics_nc,30,1710,La Coulée Nord
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0013,585,169,416,165,3,1,7,DSV,PAGAND,Véronique,F,Véronique PAGAND,,4,0.68,2.42,,École maternelle Les Fougères,ECOLE MATERNELLE FOUGERES,0.69,Ecole primaire de l'Ile-Ouen,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.841440737558,-22.4256696418669,etablissements_publics_nc,35,1715,Mouirange - Grand Sud - Ile Ouen
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0015,1253,397,856,382,9,6,5,LR,SANTA,Thierry,M,Thierry SANTA,,101,8.06,26.44,,École maternelle Les Coccinelles,ECOLE MATERNELLE COCCINELLES,0.771,Ecole maternelle Les Coccinelles,2299 ROUTE DU VALLON DORE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.56758162382,-22.2502864537601,etablissements_publics_nc,31,1711,La Coulée Sud
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0016,1105,347,758,335,10,2,3,ENS,METZDORF,Nicolas,M,Nicolas METZDORF,,94,8.51,28.06,,École Saint-Joseph de CLUNY,ECOLE SAINT JOSEPH CLUNY,0.83,Communauté Saint Joseph de CLUNY,483 RUE CHARLES FRANCOIS BEAUTEMPS BEAUPRE,CULTE,Culte,Chapelle paroisse et centre religieux,166.499920601202,-22.2239776205159,etablissements_publics_nc,24,1704,La Conception
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0018,1050,375,675,369,5,1,1,DIV,ITITIATY,Joannes,M,Joannes ITITIATY,,0,0,0,,Groupe scolaire de Boulari 3,GROUPE SCOLAIRE BOULARI,1,Groupe scolaire de Boulari,154 RUE ANTOINE GRISCELLI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.520855451452,-22.2274992832452,etablissements_publics_nc,27,1707,Boulari
legislatives_2022,1,988,98817,Mont-Dore,MONTDORE,0020,875,250,625,242,8,0,9,REG,HAOCAS,Muneiko,F,Muneiko HAOCAS,,8,0.91,3.31,,Groupe scolaire de Plum,GROUPE SCOLAIRE PLUM,0.86,Groupe scolaire de Yahoué,264 RUE DES OPUI,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.489906860567,-22.2084828348965,etablissements_publics_nc,22,1702,Yahoué Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0005,1092,524,568,507,12,5,2,DVC,KASARHEROU,Joël,M,Joël KASARHEROU,,22,2.01,4.34,,École Yvonne DUPONT 1,ECOLE YVONNE DUPONT,0.98,Parc école Yvonne DUPONT,2 RUE MARCELLIN LACABANNE,PARC ESPACE PUBLIC ET LOISIR,Parcs et espaces verts,Parc,166.442173657352,-22.2926748814035,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0007,1119,468,651,455,9,4,3,ENS,DUNOYER,Philippe,M,Philippe DUNOYER,,217,19.39,47.69,,École Eloi FRANC 2,ECOLE ELOI FRANC,0.83,Ecole Eloi FRANC,10 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.447826467842,-22.2974281428095,etablissements_publics_nc,39,1803,Anse Vata Est
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0012,1354,554,800,541,9,4,2,DVC,KASARHEROU,Joël,M,Joël KASARHEROU,,34,2.51,6.28,,École Ernest RISBEC 1,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0012,1354,554,800,541,9,4,4,RN,CUENOT,Guy-Olivier,M,Guy-Olivier CUENOT,,70,5.17,12.94,,École Ernest RISBEC 1,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0013,1122,441,681,428,10,3,8,DSV,SIMON,Jérémy,M,Jérémy SIMON,,19,1.69,4.44,,École Ernest RISBEC 2,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0014,1180,403,777,395,5,3,7,LR,RUFFENACH,Virginie,F,Virginie RUFFENACH,,64,5.42,16.2,,École Paul BOYER 1,ECOLE PAUL BOYER,0.812,Ecole Paul BOYER,10 RUE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.452482969153,-22.2781620536236,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0018,1143,404,739,394,7,3,6,REG,WAHETRA,Walisaune,F,Walisaune WAHETRA,,7,0.61,1.78,,École Emily PANNE 1,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0018,1143,404,739,394,7,3,4,RN,CUENOT,Guy-Olivier,M,Guy-Olivier CUENOT,,32,2.8,8.12,,École Emily PANNE 1,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0025,1324,547,777,533,10,4,6,REG,WAHETRA,Walisaune,F,Walisaune WAHETRA,,10,0.76,1.88,,École Michel CACOT 1,ECOLE MICHEL CACOT,0.85,Ecole Michel CACOT,231 RUE ARMAND OHLEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.463652223431,-22.2662199324801,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0025,1324,547,777,533,10,4,4,RN,CUENOT,Guy-Olivier,M,Guy-Olivier CUENOT,,47,3.55,8.82,,École Michel CACOT 1,ECOLE MICHEL CACOT,0.85,Ecole Michel CACOT,231 RUE ARMAND OHLEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.463652223431,-22.2662199324801,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0030,1381,409,972,394,12,3,8,DSV,SIMON,Jérémy,M,Jérémy SIMON,,18,1.3,4.57,,École Mathilde BROQUET 1,ECOLE MATHILDE BROQUET,0.836,Ecole Mathilde BROQUET,24 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.467549840387,-22.256293239868,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2022,1,988,98818,Nouméa,NOUMEA,0031,1460,472,988,452,15,5,1,DVD,GIL,Antoine,M,Antoine GIL,,9,0.62,1.99,,École Marie COURTOT 1,ECOLE MARIE COURTOT,0.859,Ecole Marie COURTOT,234 RUE JACQUES IEKAWE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.470464378859,-22.2425220070829,etablissements_publics_nc,70,1834,PK 6 Nord
