election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
municipales_2020,1,,,988,98814,Lifou,LIFOU,0016,185,79,106,79,0,0,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,2,1.08,2.53,,Xodre,XODRE,1,Xode,Lifou,LIEU_DIT_NC,TRIBU,Xodre,167.41059644422373,-21.127373900931634,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0017,429,241,188,237,2,2,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,13,3.03,5.49,,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0017,429,241,188,237,2,2,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,198,46.15,83.54,,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0017,429,241,188,237,2,2,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,23,5.36,9.7,,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0017,429,241,188,237,2,2,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,3,0.7,1.27,,Huiwatrul,HUIWATRUL,1,Huiwatrul,Lifou,LIEU_DIT_NC,TRIBU,Hunöj,167.34969330586503,-21.090299188696775,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0018,366,199,167,199,0,0,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,24,6.56,12.06,,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
municipales_2020,1,,,988,98814,Lifou,LIFOU,0018,366,199,167,199,0,0,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,162,44.26,81.41,,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
municipales_2020,1,,,988,98814,Lifou,LIFOU,0018,366,199,167,199,0,0,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,6,1.64,3.02,,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
municipales_2020,1,,,988,98814,Lifou,LIFOU,0018,366,199,167,199,0,0,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,7,1.91,3.52,,Wedrumel,WEDRUMEL,1,Wedumel,Lifou,LIEU_DIT_NC,TRIBU,Wedrumel,167.1109551627598,-20.984726331890663,tribus_villages_nc,14,1401,Gaitcha
municipales_2020,1,,,988,98814,Lifou,LIFOU,0019,404,199,205,196,2,1,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,12,2.97,6.12,,Traput,TRAPUT,1,Traput,Lifou,LIEU_DIT_NC,TRIBU,,167.30947771877948,-20.931287472634196,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0019,404,199,205,196,2,1,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,152,37.62,77.55,,Traput,TRAPUT,1,Traput,Lifou,LIEU_DIT_NC,TRIBU,,167.30947771877948,-20.931287472634196,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0019,404,199,205,196,2,1,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,24,5.94,12.24,,Traput,TRAPUT,1,Traput,Lifou,LIEU_DIT_NC,TRIBU,,167.30947771877948,-20.931287472634196,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0019,404,199,205,196,2,1,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,8,1.98,4.08,,Traput,TRAPUT,1,Traput,Lifou,LIEU_DIT_NC,TRIBU,,167.30947771877948,-20.931287472634196,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0020,481,237,244,235,0,2,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,21,4.37,8.94,,Kedeigne,KEDEIGNE,1,Kedeigne,Lifou,LIEU_DIT_NC,TRIBU,Kejëny,167.21465752873138,-21.037060872425982,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0020,481,237,244,235,0,2,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,194,40.33,82.55,,Kedeigne,KEDEIGNE,1,Kedeigne,Lifou,LIEU_DIT_NC,TRIBU,Kejëny,167.21465752873138,-21.037060872425982,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0020,481,237,244,235,0,2,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,8,1.66,3.4,,Kedeigne,KEDEIGNE,1,Kedeigne,Lifou,LIEU_DIT_NC,TRIBU,Kejëny,167.21465752873138,-21.037060872425982,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0020,481,237,244,235,0,2,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,12,2.49,5.11,,Kedeigne,KEDEIGNE,1,Kedeigne,Lifou,LIEU_DIT_NC,TRIBU,Kejëny,167.21465752873138,-21.037060872425982,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0021,294,110,184,108,1,1,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,43,14.63,39.81,,Tingeting,TINGETING,1,Tingeting,Lifou,LIEU_DIT_NC,TRIBU,,167.26667509635985,-20.741613827760364,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0021,294,110,184,108,1,1,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,34,11.56,31.48,,Tingeting,TINGETING,1,Tingeting,Lifou,LIEU_DIT_NC,TRIBU,,167.26667509635985,-20.741613827760364,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0021,294,110,184,108,1,1,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,24,8.16,22.22,,Tingeting,TINGETING,1,Tingeting,Lifou,LIEU_DIT_NC,TRIBU,,167.26667509635985,-20.741613827760364,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0021,294,110,184,108,1,1,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,7,2.38,6.48,,Tingeting,TINGETING,1,Tingeting,Lifou,LIEU_DIT_NC,TRIBU,,167.26667509635985,-20.741613827760364,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0022,237,147,90,147,0,0,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,4,1.69,2.72,,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0022,237,147,90,147,0,0,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,141,59.49,95.92,,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0022,237,147,90,147,0,0,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,1,0.42,0.68,,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0022,237,147,90,147,0,0,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,1,0.42,0.68,,Hunëtë,HUNETE,1,Hunëtë,Lifou,LIEU_DIT_NC,TRIBU,,167.09364365001284,-20.763254184835077,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0023,356,219,137,214,3,2,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,24,6.74,11.21,,Luengoni,LUENGONI,,,,,,,167.4090226,-21.033997,tidygeocoder_osm,,,
municipales_2020,1,,,988,98814,Lifou,LIFOU,0023,356,219,137,214,3,2,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,175,49.16,81.78,,Luengoni,LUENGONI,,,,,,,167.4090226,-21.033997,tidygeocoder_osm,,,
municipales_2020,1,,,988,98814,Lifou,LIFOU,0023,356,219,137,214,3,2,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,13,3.65,6.07,,Luengoni,LUENGONI,,,,,,,167.4090226,-21.033997,tidygeocoder_osm,,,
municipales_2020,1,,,988,98814,Lifou,LIFOU,0023,356,219,137,214,3,2,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,2,0.56,0.93,,Luengoni,LUENGONI,,,,,,,167.4090226,-21.033997,tidygeocoder_osm,,,
municipales_2020,1,,,988,98814,Lifou,LIFOU,0024,153,71,82,71,0,0,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,27,17.65,38.03,,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0024,153,71,82,71,0,0,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,36,23.53,50.7,,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0024,153,71,82,71,0,0,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,6,3.92,8.45,,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0024,153,71,82,71,0,0,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,2,1.31,2.82,,Hnanemuhaetra,HNANEMUHAETRA,1,Hnanemuhaetra,Lifou,LIEU_DIT_NC,TRIBU,,167.2208209830944,-20.707970338645733,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0025,274,143,131,141,0,2,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,15,5.47,10.64,,Hnassé,HNASSE,0.833,Hnaasé,Lifou,LIEU_DIT_NC,TRIBU,,167.26043772263108,-20.9143896938111,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0025,274,143,131,141,0,2,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,74,27.01,52.48,,Hnassé,HNASSE,0.833,Hnaasé,Lifou,LIEU_DIT_NC,TRIBU,,167.26043772263108,-20.9143896938111,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0025,274,143,131,141,0,2,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,14,5.11,9.93,,Hnassé,HNASSE,0.833,Hnaasé,Lifou,LIEU_DIT_NC,TRIBU,,167.26043772263108,-20.9143896938111,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0025,274,143,131,141,0,2,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,38,13.87,26.95,,Hnassé,HNASSE,0.833,Hnaasé,Lifou,LIEU_DIT_NC,TRIBU,,167.26043772263108,-20.9143896938111,tribus_villages_nc,15,1402,Lössi
municipales_2020,1,,,988,98814,Lifou,LIFOU,0026,180,111,69,108,3,0,1,LREG,KAUDRE,Rene,M,Rene KAUDRE,PARTI TRAVAILLISTE DREHU TOKA,16,8.89,14.81,,Kirinata,KIRINATA,1,Kirinata,Lifou,LIEU_DIT_NC,TRIBU,,167.24979496278135,-20.81569061412791,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0026,180,111,69,108,3,0,2,LREG,XOWIE,Robert,M,Robert XOWIE,UNION CITOYENNE NE DREHU,74,41.11,68.52,,Kirinata,KIRINATA,1,Kirinata,Lifou,LIEU_DIT_NC,TRIBU,,167.24979496278135,-20.81569061412791,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0026,180,111,69,108,3,0,3,LDVC,NAXUE,Jean Eric,M,Jean Eric NAXUE,UNE NOUVELLE AMBITION POUR LIFOU,5,2.78,4.63,,Kirinata,KIRINATA,1,Kirinata,Lifou,LIEU_DIT_NC,TRIBU,,167.24979496278135,-20.81569061412791,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98814,Lifou,LIFOU,0026,180,111,69,108,3,0,4,LDIV,LALIE,Jean Francois,M,Jean Francois LALIE,MEKU THE THEW POUR KANAKY,13,7.22,12.04,,Kirinata,KIRINATA,1,Kirinata,Lifou,LIEU_DIT_NC,TRIBU,,167.24979496278135,-20.81569061412791,tribus_villages_nc,16,1403,Wet
municipales_2020,1,,,988,98815,Maré,MARE,0001,586,461,125,458,1,2,1,LDVC,BOB,Lucien,M,Lucien BOB,NENGONE AVEC NOUS,2,0.34,0.44,,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0001,586,461,125,458,1,2,2,LREG,WAIKEDRE,Joseph,M,Joseph WAIKEDRE,DYNAMIQUE AUTOCHTONE,86,14.68,18.78,,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0001,586,461,125,458,1,2,3,LREG,ENOKA,Bernard Ferdinand,M,Bernard Ferdinand ENOKA,PARTI TRAVAILLISTE,25,4.27,5.46,,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0001,586,461,125,458,1,2,4,LREG,NGAIOHNI,Pierre Ateroy,M,Pierre Ateroy NGAIOHNI,DYNAMIQUE UNITAIRE NENGONE,35,5.97,7.64,,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0001,586,461,125,458,1,2,5,LREG,LAKOREDINE,Emile Ciwi,M,Emile Ciwi LAKOREDINE,EJE SESE SO NENGONE,132,22.53,28.82,,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0001,586,461,125,458,1,2,6,LREG,SINEWAMI,Maryline,F,Maryline SINEWAMI,UC-FLNKS NENGONE,178,30.38,38.86,,Tadine,TADINE,1,Tadine,Maré,LIEU_DIT_NC,TRIBU,Tadin,167.88122247564291,-21.54648900532693,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0002,658,481,177,477,0,4,1,LDVC,BOB,Lucien,M,Lucien BOB,NENGONE AVEC NOUS,5,0.76,1.05,,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0002,658,481,177,477,0,4,2,LREG,WAIKEDRE,Joseph,M,Joseph WAIKEDRE,DYNAMIQUE AUTOCHTONE,223,33.89,46.75,,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0002,658,481,177,477,0,4,3,LREG,ENOKA,Bernard Ferdinand,M,Bernard Ferdinand ENOKA,PARTI TRAVAILLISTE,98,14.89,20.55,,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0002,658,481,177,477,0,4,4,LREG,NGAIOHNI,Pierre Ateroy,M,Pierre Ateroy NGAIOHNI,DYNAMIQUE UNITAIRE NENGONE,56,8.51,11.74,,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0002,658,481,177,477,0,4,5,LREG,LAKOREDINE,Emile Ciwi,M,Emile Ciwi LAKOREDINE,EJE SESE SO NENGONE,33,5.02,6.92,,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0002,658,481,177,477,0,4,6,LREG,SINEWAMI,Maryline,F,Maryline SINEWAMI,UC-FLNKS NENGONE,62,9.42,13,,Hnawayatche,HNAWAYATCHE,1,Hnawayatche,Maré,LIEU_DIT_NC,TRIBU,Hnawayaca,167.85931527784155,-21.444202132872793,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0003,366,280,86,280,0,0,1,LDVC,BOB,Lucien,M,Lucien BOB,NENGONE AVEC NOUS,3,0.82,1.07,,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0003,366,280,86,280,0,0,2,LREG,WAIKEDRE,Joseph,M,Joseph WAIKEDRE,DYNAMIQUE AUTOCHTONE,130,35.52,46.43,,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0003,366,280,86,280,0,0,3,LREG,ENOKA,Bernard Ferdinand,M,Bernard Ferdinand ENOKA,PARTI TRAVAILLISTE,32,8.74,11.43,,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0003,366,280,86,280,0,0,4,LREG,NGAIOHNI,Pierre Ateroy,M,Pierre Ateroy NGAIOHNI,DYNAMIQUE UNITAIRE NENGONE,38,10.38,13.57,,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0003,366,280,86,280,0,0,5,LREG,LAKOREDINE,Emile Ciwi,M,Emile Ciwi LAKOREDINE,EJE SESE SO NENGONE,46,12.57,16.43,,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0003,366,280,86,280,0,0,6,LREG,SINEWAMI,Maryline,F,Maryline SINEWAMI,UC-FLNKS NENGONE,31,8.47,11.07,,Tenane,TENANE,1,Tenan,Maré,LIEU_DIT_NC,TRIBU,,167.89430877263374,-21.40460074703544,tribus_villages_nc,17,1501,Guahma
municipales_2020,1,,,988,98815,Maré,MARE,0004,337,260,77,260,0,0,1,LDVC,BOB,Lucien,M,Lucien BOB,NENGONE AVEC NOUS,1,0.3,0.38,,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
municipales_2020,1,,,988,98815,Maré,MARE,0004,337,260,77,260,0,0,2,LREG,WAIKEDRE,Joseph,M,Joseph WAIKEDRE,DYNAMIQUE AUTOCHTONE,14,4.15,5.38,,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
municipales_2020,1,,,988,98815,Maré,MARE,0004,337,260,77,260,0,0,3,LREG,ENOKA,Bernard Ferdinand,M,Bernard Ferdinand ENOKA,PARTI TRAVAILLISTE,14,4.15,5.38,,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
municipales_2020,1,,,988,98815,Maré,MARE,0004,337,260,77,260,0,0,4,LREG,NGAIOHNI,Pierre Ateroy,M,Pierre Ateroy NGAIOHNI,DYNAMIQUE UNITAIRE NENGONE,76,22.55,29.23,,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
municipales_2020,1,,,988,98815,Maré,MARE,0004,337,260,77,260,0,0,5,LREG,LAKOREDINE,Emile Ciwi,M,Emile Ciwi LAKOREDINE,EJE SESE SO NENGONE,42,12.46,16.15,,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
municipales_2020,1,,,988,98815,Maré,MARE,0004,337,260,77,260,0,0,6,LREG,SINEWAMI,Maryline,F,Maryline SINEWAMI,UC-FLNKS NENGONE,113,33.53,43.46,,Atha,ATHA,1,Atha,Maré,LIEU_DIT_NC,TRIBU,,168.01753084168095,-21.470451728197048,tribus_villages_nc,18,1502,La Roche
municipales_2020,1,,,988,98815,Maré,MARE,0005,418,279,139,277,0,2,1,LDVC,BOB,Lucien,M,Lucien BOB,NENGONE AVEC NOUS,2,0.48,0.72,,Tawainedre,TAWAINEDRE,1,Taweinedr,Maré,LIEU_DIT_NC,TRIBU,,168.08527860190287,-21.502551487309265,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0005,418,279,139,277,0,2,2,LREG,WAIKEDRE,Joseph,M,Joseph WAIKEDRE,DYNAMIQUE AUTOCHTONE,41,9.81,14.8,,Tawainedre,TAWAINEDRE,1,Taweinedr,Maré,LIEU_DIT_NC,TRIBU,,168.08527860190287,-21.502551487309265,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0005,418,279,139,277,0,2,3,LREG,ENOKA,Bernard Ferdinand,M,Bernard Ferdinand ENOKA,PARTI TRAVAILLISTE,37,8.85,13.36,,Tawainedre,TAWAINEDRE,1,Taweinedr,Maré,LIEU_DIT_NC,TRIBU,,168.08527860190287,-21.502551487309265,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0005,418,279,139,277,0,2,4,LREG,NGAIOHNI,Pierre Ateroy,M,Pierre Ateroy NGAIOHNI,DYNAMIQUE UNITAIRE NENGONE,99,23.68,35.74,,Tawainedre,TAWAINEDRE,1,Taweinedr,Maré,LIEU_DIT_NC,TRIBU,,168.08527860190287,-21.502551487309265,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0005,418,279,139,277,0,2,5,LREG,LAKOREDINE,Emile Ciwi,M,Emile Ciwi LAKOREDINE,EJE SESE SO NENGONE,79,18.9,28.52,,Tawainedre,TAWAINEDRE,1,Taweinedr,Maré,LIEU_DIT_NC,TRIBU,,168.08527860190287,-21.502551487309265,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0005,418,279,139,277,0,2,6,LREG,SINEWAMI,Maryline,F,Maryline SINEWAMI,UC-FLNKS NENGONE,19,4.55,6.86,,Tawainedre,TAWAINEDRE,1,Taweinedr,Maré,LIEU_DIT_NC,TRIBU,,168.08527860190287,-21.502551487309265,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0006,752,547,205,544,0,3,1,LDVC,BOB,Lucien,M,Lucien BOB,NENGONE AVEC NOUS,14,1.86,2.57,,Penelo,PENELO,1,Penelo,Maré,LIEU_DIT_NC,TRIBU,,168.08945780342214,-21.571088655754444,tribus_villages_nc,19,1503,Tadine Pénélo
municipales_2020,1,,,988,98815,Maré,MARE,0006,752,547,205,544,0,3,2,LREG,WAIKEDRE,Joseph,M,Joseph WAIKEDRE,DYNAMIQUE AUTOCHTONE,67,8.91,12.32,,Penelo,PENELO,1,Penelo,Maré,LIEU_DIT_NC,TRIBU,,168.08945780342214,-21.571088655754444,tribus_villages_nc,19,1503,Tadine Pénélo
