election,tour,province_code,province,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,numero_liste,candidature,voix,pct_exprimes,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
provinciales_2019,,PN,Province Nord,988,98804,Canala,CANALA,0006,284,162,122,138,7,17,Mérénémé,MERENEME,1,PN_liste_01,22,15.94,1,Mérénémé,Canala,LIEU_DIT_NC,TRIBU,,165.92818615112122,-21.514857403632252,tribus_villages_nc,136,401,Canala village
provinciales_2019,,PN,Province Nord,988,98804,Canala,CANALA,0006,284,162,122,138,7,17,Mérénémé,MERENEME,2,PN_liste_02,5,3.62,1,Mérénémé,Canala,LIEU_DIT_NC,TRIBU,,165.92818615112122,-21.514857403632252,tribus_villages_nc,136,401,Canala village
provinciales_2019,,PN,Province Nord,988,98804,Canala,CANALA,0006,284,162,122,138,7,17,Mérénémé,MERENEME,3,PN_liste_03,3,2.17,1,Mérénémé,Canala,LIEU_DIT_NC,TRIBU,,165.92818615112122,-21.514857403632252,tribus_villages_nc,136,401,Canala village
provinciales_2019,,PN,Province Nord,988,98804,Canala,CANALA,0006,284,162,122,138,7,17,Mérénémé,MERENEME,4,PN_liste_04,3,2.17,1,Mérénémé,Canala,LIEU_DIT_NC,TRIBU,,165.92818615112122,-21.514857403632252,tribus_villages_nc,136,401,Canala village
provinciales_2019,,PN,Province Nord,988,98804,Canala,CANALA,0006,284,162,122,138,7,17,Mérénémé,MERENEME,5,PN_liste_05,2,1.45,1,Mérénémé,Canala,LIEU_DIT_NC,TRIBU,,165.92818615112122,-21.514857403632252,tribus_villages_nc,136,401,Canala village
provinciales_2019,,PN,Province Nord,988,98804,Canala,CANALA,0006,284,162,122,138,7,17,Mérénémé,MERENEME,6,PN_liste_06,103,74.64,1,Mérénémé,Canala,LIEU_DIT_NC,TRIBU,,165.92818615112122,-21.514857403632252,tribus_villages_nc,136,401,Canala village
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0001,541,304,237,302,0,2,Mairie,MAIRIE,1,PN_liste_01,68,22.52,0.7,HIENGHENE,Hienghène,LIEU_DIT_NC,VILLE,,164.94565765433836,-20.688834938182335,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0001,541,304,237,302,0,2,Mairie,MAIRIE,2,PN_liste_02,3,0.99,0.7,HIENGHENE,Hienghène,LIEU_DIT_NC,VILLE,,164.94565765433836,-20.688834938182335,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0001,541,304,237,302,0,2,Mairie,MAIRIE,3,PN_liste_03,4,1.32,0.7,HIENGHENE,Hienghène,LIEU_DIT_NC,VILLE,,164.94565765433836,-20.688834938182335,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0001,541,304,237,302,0,2,Mairie,MAIRIE,4,PN_liste_04,1,0.33,0.7,HIENGHENE,Hienghène,LIEU_DIT_NC,VILLE,,164.94565765433836,-20.688834938182335,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0001,541,304,237,302,0,2,Mairie,MAIRIE,5,PN_liste_05,3,0.99,0.7,HIENGHENE,Hienghène,LIEU_DIT_NC,VILLE,,164.94565765433836,-20.688834938182335,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0001,541,304,237,302,0,2,Mairie,MAIRIE,6,PN_liste_06,223,73.84,0.7,HIENGHENE,Hienghène,LIEU_DIT_NC,VILLE,,164.94565765433836,-20.688834938182335,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0002,216,157,59,157,0,0,Tendo,TENDO,1,PN_liste_01,73,46.5,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0002,216,157,59,157,0,0,Tendo,TENDO,2,PN_liste_02,6,3.82,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0002,216,157,59,157,0,0,Tendo,TENDO,3,PN_liste_03,1,0.64,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0002,216,157,59,157,0,0,Tendo,TENDO,4,PN_liste_04,0,0,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0002,216,157,59,157,0,0,Tendo,TENDO,5,PN_liste_05,1,0.64,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0002,216,157,59,157,0,0,Tendo,TENDO,6,PN_liste_06,76,48.41,1,Tendo,Hienghène,LIEU_DIT_NC,TRIBU,Tnèdo,164.8162801367713,-20.71273259336387,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0003,112,67,45,66,0,1,Bas-Coulna,BAS COULNA,1,PN_liste_01,29,43.94,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0003,112,67,45,66,0,1,Bas-Coulna,BAS COULNA,2,PN_liste_02,8,12.12,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0003,112,67,45,66,0,1,Bas-Coulna,BAS COULNA,3,PN_liste_03,0,0,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0003,112,67,45,66,0,1,Bas-Coulna,BAS COULNA,4,PN_liste_04,0,0,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0003,112,67,45,66,0,1,Bas-Coulna,BAS COULNA,5,PN_liste_05,0,0,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0003,112,67,45,66,0,1,Bas-Coulna,BAS COULNA,6,PN_liste_06,29,43.94,1,Bas-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Wan Déuc,164.78261362354763,-20.687835024386533,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0004,102,59,43,59,0,0,Haut-Coulna,HAUT COULNA,1,PN_liste_01,20,33.9,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0004,102,59,43,59,0,0,Haut-Coulna,HAUT COULNA,2,PN_liste_02,1,1.69,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0004,102,59,43,59,0,0,Haut-Coulna,HAUT COULNA,3,PN_liste_03,1,1.69,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0004,102,59,43,59,0,0,Haut-Coulna,HAUT COULNA,4,PN_liste_04,1,1.69,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0004,102,59,43,59,0,0,Haut-Coulna,HAUT COULNA,5,PN_liste_05,0,0,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0004,102,59,43,59,0,0,Haut-Coulna,HAUT COULNA,6,PN_liste_06,36,61.02,1,Haut-Coulna,Hienghène,LIEU_DIT_NC,TRIBU,Paana,164.7358564404401,-20.63480876362534,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0005,181,109,72,108,0,1,Ouayaguette,OUAYAGUETTE,1,PN_liste_01,27,25,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0005,181,109,72,108,0,1,Ouayaguette,OUAYAGUETTE,2,PN_liste_02,0,0,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0005,181,109,72,108,0,1,Ouayaguette,OUAYAGUETTE,3,PN_liste_03,4,3.7,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0005,181,109,72,108,0,1,Ouayaguette,OUAYAGUETTE,4,PN_liste_04,1,0.93,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0005,181,109,72,108,0,1,Ouayaguette,OUAYAGUETTE,5,PN_liste_05,0,0,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0005,181,109,72,108,0,1,Ouayaguette,OUAYAGUETTE,6,PN_liste_06,76,70.37,1,Ouayaguette,Hienghène,LIEU_DIT_NC,TRIBU,Wébia,164.6835205195477,-20.659220188803257,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0006,212,138,74,136,1,1,Ouaième,OUAIEME,1,PN_liste_01,25,18.38,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0006,212,138,74,136,1,1,Ouaième,OUAIEME,2,PN_liste_02,3,2.21,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0006,212,138,74,136,1,1,Ouaième,OUAIEME,3,PN_liste_03,0,0,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0006,212,138,74,136,1,1,Ouaième,OUAIEME,4,PN_liste_04,0,0,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0006,212,138,74,136,1,1,Ouaième,OUAIEME,5,PN_liste_05,1,0.74,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0006,212,138,74,136,1,1,Ouaième,OUAIEME,6,PN_liste_06,107,78.68,1,Ouaïème,Hienghène,LIEU_DIT_NC,TRIBU,Wâyém,164.84911233352278,-20.61488125992091,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0007,70,32,38,31,0,1,Oué-Hawa,OUE HAWA,1,PN_liste_01,5,16.13,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0007,70,32,38,31,0,1,Oué-Hawa,OUE HAWA,2,PN_liste_02,0,0,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0007,70,32,38,31,0,1,Oué-Hawa,OUE HAWA,3,PN_liste_03,0,0,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0007,70,32,38,31,0,1,Oué-Hawa,OUE HAWA,4,PN_liste_04,1,3.23,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0007,70,32,38,31,0,1,Oué-Hawa,OUE HAWA,5,PN_liste_05,0,0,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0007,70,32,38,31,0,1,Oué-Hawa,OUE HAWA,6,PN_liste_06,25,80.65,0.875,Oué-Hava,Hienghène,LIEU_DIT_NC,TRIBU,Wé Hava,165.03458545186362,-20.765966185987494,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0008,97,81,16,81,0,0,Tiendanite,TIENDANITE,1,PN_liste_01,5,6.17,1,Tiendanite,Hienghène,LIEU_DIT_NC,TRIBU,Tândanit,164.8988687236624,-20.75818441571426,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0008,97,81,16,81,0,0,Tiendanite,TIENDANITE,2,PN_liste_02,0,0,1,Tiendanite,Hienghène,LIEU_DIT_NC,TRIBU,Tândanit,164.8988687236624,-20.75818441571426,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0008,97,81,16,81,0,0,Tiendanite,TIENDANITE,3,PN_liste_03,0,0,1,Tiendanite,Hienghène,LIEU_DIT_NC,TRIBU,Tândanit,164.8988687236624,-20.75818441571426,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0008,97,81,16,81,0,0,Tiendanite,TIENDANITE,4,PN_liste_04,0,0,1,Tiendanite,Hienghène,LIEU_DIT_NC,TRIBU,Tândanit,164.8988687236624,-20.75818441571426,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0008,97,81,16,81,0,0,Tiendanite,TIENDANITE,5,PN_liste_05,1,1.23,1,Tiendanite,Hienghène,LIEU_DIT_NC,TRIBU,Tândanit,164.8988687236624,-20.75818441571426,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0008,97,81,16,81,0,0,Tiendanite,TIENDANITE,6,PN_liste_06,75,92.59,1,Tiendanite,Hienghène,LIEU_DIT_NC,TRIBU,Tândanit,164.8988687236624,-20.75818441571426,tribus_villages_nc,156,704,Tiendanite Ouayaguette
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0009,585,408,177,407,0,1,Ouaré,OUARE,1,PN_liste_01,276,67.81,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0009,585,408,177,407,0,1,Ouaré,OUARE,2,PN_liste_02,4,0.98,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0009,585,408,177,407,0,1,Ouaré,OUARE,3,PN_liste_03,4,0.98,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0009,585,408,177,407,0,1,Ouaré,OUARE,4,PN_liste_04,2,0.49,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0009,585,408,177,407,0,1,Ouaré,OUARE,5,PN_liste_05,1,0.25,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0009,585,408,177,407,0,1,Ouaré,OUARE,6,PN_liste_06,120,29.48,1,Ouaré,Hienghène,LIEU_DIT_NC,TRIBU,Waré,164.93523458965643,-20.673024668353836,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0010,288,175,113,173,2,0,Léwarap,LEWARAP,1,PN_liste_01,67,38.73,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0010,288,175,113,173,2,0,Léwarap,LEWARAP,2,PN_liste_02,0,0,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0010,288,175,113,173,2,0,Léwarap,LEWARAP,3,PN_liste_03,3,1.73,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0010,288,175,113,173,2,0,Léwarap,LEWARAP,4,PN_liste_04,7,4.05,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0010,288,175,113,173,2,0,Léwarap,LEWARAP,5,PN_liste_05,5,2.89,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98807,Hienghène,HIENGHENE,0010,288,175,113,173,2,0,Léwarap,LEWARAP,6,PN_liste_06,91,52.6,1,Lewarap,Hienghène,LIEU_DIT_NC,TRIBU,Wérap,164.92837654735197,-20.722390044785012,tribus_villages_nc,155,701,Hienghéne littoral
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0001,417,255,162,247,3,5,Mairie,MAIRIE,1,PN_liste_01,105,42.51,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0001,417,255,162,247,3,5,Mairie,MAIRIE,2,PN_liste_02,22,8.91,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0001,417,255,162,247,3,5,Mairie,MAIRIE,3,PN_liste_03,12,4.86,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0001,417,255,162,247,3,5,Mairie,MAIRIE,4,PN_liste_04,27,10.93,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0001,417,255,162,247,3,5,Mairie,MAIRIE,5,PN_liste_05,10,4.05,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0001,417,255,162,247,3,5,Mairie,MAIRIE,6,PN_liste_06,71,28.74,0.7,HOUAÏLOU,Houaïlou,LIEU_DIT_NC,VILLE,Waa wi Luu,165.6260919909217,-21.278284372962112,tribus_villages_nc,157,801,Houailou village
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0002,659,399,260,368,22,9,Warai,WARAI,1,PN_liste_01,91,24.73,0.95,Kua,Houaïlou,LIEU_DIT_NC,TRIBU,Wa',165.76989808558005,-21.33124821435679,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0002,659,399,260,368,22,9,Warai,WARAI,2,PN_liste_02,48,13.04,0.95,Kua,Houaïlou,LIEU_DIT_NC,TRIBU,Wa',165.76989808558005,-21.33124821435679,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0002,659,399,260,368,22,9,Warai,WARAI,3,PN_liste_03,17,4.62,0.95,Kua,Houaïlou,LIEU_DIT_NC,TRIBU,Wa',165.76989808558005,-21.33124821435679,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0002,659,399,260,368,22,9,Warai,WARAI,4,PN_liste_04,34,9.24,0.95,Kua,Houaïlou,LIEU_DIT_NC,TRIBU,Wa',165.76989808558005,-21.33124821435679,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0002,659,399,260,368,22,9,Warai,WARAI,5,PN_liste_05,15,4.08,0.95,Kua,Houaïlou,LIEU_DIT_NC,TRIBU,Wa',165.76989808558005,-21.33124821435679,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0002,659,399,260,368,22,9,Warai,WARAI,6,PN_liste_06,163,44.29,0.95,Kua,Houaïlou,LIEU_DIT_NC,TRIBU,Wa',165.76989808558005,-21.33124821435679,tribus_villages_nc,160,807,Boréaré - Coula - Karagreu
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0003,370,245,125,242,1,2,Bâ,BA,1,PN_liste_01,117,48.35,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0003,370,245,125,242,1,2,Bâ,BA,2,PN_liste_02,12,4.96,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0003,370,245,125,242,1,2,Bâ,BA,3,PN_liste_03,14,5.79,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0003,370,245,125,242,1,2,Bâ,BA,4,PN_liste_04,7,2.89,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0003,370,245,125,242,1,2,Bâ,BA,5,PN_liste_05,7,2.89,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0003,370,245,125,242,1,2,Bâ,BA,6,PN_liste_06,85,35.12,1,Bâ,Houaïlou,LIEU_DIT_NC,TRIBU,Bwa,165.55842620966266,-21.19827944865936,tribus_villages_nc,158,803,Warai
provinciales_2019,,PN,Province Nord,988,98808,Houailou,HOUAILOU,0004,296,164,132,159,2,3,Nessakoéa,NESSAKOEA,1,PN_liste_01,60,37.74,0.842,Nessa Kouya,Houaïlou,LIEU_DIT_NC,TRIBU,Nérhexa i Kwéaa,165.5267547278778,-21.28421939373571,tribus_villages_nc,159,805,Nédivin - Bas Nindien
