election,tour,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0004,1231,754,477,743,9,2,École Marguerite LEFRANCOIS,ECOLE MARGUERITE LEFRANCOIS,0.821,Ecole Marguerite LEFRANCOIS,8 RUE FRANCOIS ECORCHON,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.446044574066,-22.2859909097298,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0005,1102,726,376,716,4,6,École Yvonne DUPONT 1,ECOLE YVONNE DUPONT,0.98,Parc école Yvonne DUPONT,2 RUE MARCELLIN LACABANNE,PARC ESPACE PUBLIC ET LOISIR,Parcs et espaces verts,Parc,166.442173657352,-22.2926748814035,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0006,1349,815,534,804,7,4,École Eloi FRANC 1,ECOLE ELOI FRANC,0.83,Ecole Eloi FRANC,10 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.447826467842,-22.2974281428095,etablissements_publics_nc,39,1803,Anse Vata Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0007,1130,736,394,722,5,9,École Eloi FRANC 2,ECOLE ELOI FRANC,0.83,Ecole Eloi FRANC,10 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.447826467842,-22.2974281428095,etablissements_publics_nc,39,1803,Anse Vata Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0008,1143,692,451,684,6,2,École Fernande LERICHE 1,ECOLE FERNANDE LERICHE,0.836,Ecole Fernande LERICHE,13 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.448431376266,-22.2984740950672,etablissements_publics_nc,39,1803,Anse Vata Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0009,1153,764,389,757,6,1,École Fernande LERICHE 2,ECOLE FERNANDE LERICHE,0.836,Ecole Fernande LERICHE,13 RUE PIERRE SAUVAN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.448431376266,-22.2984740950672,etablissements_publics_nc,39,1803,Anse Vata Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0010,1315,829,486,823,3,3,École Jean MERMOUD 1,ECOLE JEAN MERMOUD,0.85,Ecole Jean MERMOUD,19 RUE MICHEL KAUMA,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454827725543,-22.2956844604928,etablissements_publics_nc,43,1807,N'Géa
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0011,1299,926,373,925,0,1,École Jean MERMOUD 2,ECOLE JEAN MERMOUD,0.85,Ecole Jean MERMOUD,19 RUE MICHEL KAUMA,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454827725543,-22.2956844604928,etablissements_publics_nc,43,1807,N'Géa
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0012,1353,839,514,829,9,1,École Ernest RISBEC 1,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0013,1087,664,423,647,12,5,École Ernest RISBEC 2,ECOLE ERNEST RISBEC,0.859,Ecole Ernest RISBEC,19 RUE DU COMMANDANT RIVIERE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.451704940929,-22.2838445188063,etablissements_publics_nc,44,1808,Trianon
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0014,1155,632,523,624,5,3,École Paul BOYER 1,ECOLE PAUL BOYER,0.812,Ecole Paul BOYER,10 RUE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.452482969153,-22.2781620536236,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0015,976,646,330,637,6,3,École les CAPUCINES,ECOLE CAPUCINES,0.8,Ecole LES CAPUCINES,41 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.457228804171,-22.2753677119578,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0016,1173,690,483,685,3,2,École Candide KOCH 1,ECOLE CANDIDE KOCH,0.833,Ecole Candide KOCH,33 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.456450040223,-22.2745660873879,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0017,1190,795,395,781,8,6,École Candide KOCH 2,ECOLE CANDIDE KOCH,0.833,Ecole Candide KOCH,33 RUE TARAGNAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.456450040223,-22.2745660873879,etablissements_publics_nc,49,1813,Vallée des Colons Sud Ouest
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0018,1108,673,435,666,5,2,École Emily PANNE 1,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0019,1262,719,543,706,9,4,École Emily PANNE 2,ECOLE EMILY PANNE,0.841,Ecole Emily PANNE,115 RUE AUGUSTE BENEBIG,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454860512437,-22.2689261325801,etablissements_publics_nc,56,1820,Vallée des Colons Nord Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0020,1040,697,343,689,6,2,École Antoinette CHARBONNEAUX,ECOLE ANTOINETTE CHARBONNEAUX,0.879,Ecole Antoinette CHARBONNEAUX,1 RUE ANDRE ROLLY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.46666463723,-22.273716213111,etablissements_publics_nc,52,1816,Magenta Tours
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0021,1277,818,459,810,8,0,École Marie HAVET 1,ECOLE MARIE HAVET,0.841,Ecole Marie HAVET,231 RUE ARNOLD DALY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.471138313555,-22.2828880563017,etablissements_publics_nc,54,1818,Ouémo
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0022,1387,900,487,889,7,4,École Marie HAVET 2,ECOLE MARIE HAVET,0.841,Ecole Marie HAVET,231 RUE ARNOLD DALY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.471138313555,-22.2828880563017,etablissements_publics_nc,54,1818,Ouémo
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0023,1294,813,481,799,6,8,École Christine BOLETTI 1,ECOLE CHRISTINE BOLETTI,0.792,Ecole Christine BOLETTI,10 RUE CHARLES STEINMETZ,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.465990390657,-22.2661773380247,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0024,1240,689,551,674,8,7,École Christine BOLETTI 2,ECOLE CHRISTINE BOLETTI,0.792,Ecole Christine BOLETTI,10 RUE CHARLES STEINMETZ,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.465990390657,-22.2661773380247,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0025,1303,843,460,838,4,1,École Michel CACOT 1,ECOLE MICHEL CACOT,0.85,Ecole Michel CACOT,231 RUE ARMAND OHLEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.463652223431,-22.2662199324801,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0026,1412,815,597,800,12,3,École Michel CACOT 2,ECOLE MICHEL CACOT,0.85,Ecole Michel CACOT,231 RUE ARMAND OHLEN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.463652223431,-22.2662199324801,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0027,1212,616,596,603,5,8,École Céline TEYSSANDIER de LAUBAREDE,ECOLE CELINE TEYSSANDIER LAUBAREDE,0.933,Ecole primaire Céline TEYSSANDIER DE LAUBAREDE,29 ROUTE DES DEUX VALLEES - RUE JACQUES BARRAU,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.445705500987,-22.2640017751327,etablissements_publics_nc,60,1824,Vallée du Tir
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0028,1302,651,651,636,4,11,École Gustave MOUCHET 1,ECOLE GUSTAVE MOUCHET,0.874,Ecole Gustave MOUCHET,8 RUE DES FRERES CHARPENTIER,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454414703061,-22.2504501881193,etablissements_publics_nc,64,1828,Portes de Fer - Nord
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0029,1176,569,607,555,6,8,École Gustave MOUCHET 2,ECOLE GUSTAVE MOUCHET,0.874,Ecole Gustave MOUCHET,8 RUE DES FRERES CHARPENTIER,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.454414703061,-22.2504501881193,etablissements_publics_nc,64,1828,Portes de Fer - Nord
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0030,1394,789,605,769,13,7,École Mathilde BROQUET 1,ECOLE MATHILDE BROQUET,0.836,Ecole Mathilde BROQUET,24 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.467549840387,-22.256293239868,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0031,1472,925,547,910,6,9,École Marie COURTOT 1,ECOLE MARIE COURTOT,0.859,Ecole Marie COURTOT,234 RUE JACQUES IEKAWE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.470464378859,-22.2425220070829,etablissements_publics_nc,70,1834,PK 6 Nord
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0032,1089,754,335,747,6,1,École Marie COURTOT 2,ECOLE MARIE COURTOT,0.859,Ecole Marie COURTOT,234 RUE JACQUES IEKAWE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.470464378859,-22.2425220070829,etablissements_publics_nc,70,1834,PK 6 Nord
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0033,1120,605,515,596,7,2,École Robert BURCK,ECOLE ROBERT BURCK,0.833,Ecole Robert BURCK,3 RUE DU CAPITAINE VIDAL,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.463601949873,-22.2382604330193,etablissements_publics_nc,69,1833,Riviére Salée Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0034,1011,607,404,592,7,8,École les ROSES,ECOLE ROSES,0.633,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0035,1027,587,440,579,5,3,École les ŒILLETS,ECOLE ILLETS,0.77,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0036,956,573,383,559,4,10,École Jacques TROUILLOT,ECOLE JACQUES TROUILLOT,0.886,Ecole Jacques TROUILLOT,15 RUE NOELAT,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.471000599479,-22.2283599819501,etablissements_publics_nc,74,1838,Riviére Salée Nord Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0037,1518,821,697,790,13,18,École Mauricette DEVAMBEZ 1,ECOLE MAURICETTE DEVAMBEZ,0.627,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0038,1306,827,479,811,12,4,École Mauricette DEVAMBEZ 2,ECOLE MAURICETTE DEVAMBEZ,0.627,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0039,817,448,369,429,8,11,École Adrienne LOMONT 1,ECOLE ADRIENNE LOMONT,0.874,Ecole Adrienne LOMONT,10B RUE DU MARECHAL LYAUTEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.484157216578,-22.2206462260252,etablissements_publics_nc,76,1840,Normandie Nord
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0040,1798,1010,788,984,12,14,École Adrienne LOMONT 2,ECOLE ADRIENNE LOMONT,0.874,Ecole Adrienne LOMONT,10B RUE DU MARECHAL LYAUTEY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.484157216578,-22.2206462260252,etablissements_publics_nc,76,1840,Normandie Nord
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0041,1225,633,592,606,14,13,École Gustave LODS 1,ECOLE GUSTAVE LODS,0.85,Ecole Gustave LODS,63 RUE VARIN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.435430928496,-22.2381371662114,etablissements_publics_nc,79,1843,Logicoop
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0042,1395,743,652,727,10,6,École Gustave LODS 2,ECOLE GUSTAVE LODS,0.85,Ecole Gustave LODS,63 RUE VARIN,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.435430928496,-22.2381371662114,etablissements_publics_nc,79,1843,Logicoop
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0043,2159,1095,1064,1064,15,16,École Daniel TALON,ECOLE DANIEL TALON,0.8,Ecole Daniel TALON,5 RUE PIERRE ISSAMATRO,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.429735177846,-22.2343498153878,etablissements_publics_nc,79,1843,Logicoop
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0044,1171,619,552,603,5,11,École Louise VERGES,ECOLE LOUISE VERGES,0.615,Ecole Serge LAIGLE,7 RUE GEORGES LEQUES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.486016745804,-22.2343408388225,etablissements_publics_nc,71,1835,Tina
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0045,1675,956,719,944,6,6,École Mathilde BROQUET 2,ECOLE MATHILDE BROQUET,0.836,Ecole Mathilde BROQUET,24 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.467549840387,-22.256293239868,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0046,951,548,403,543,3,2,École Yvonne DUPONT 2,ECOLE YVONNE DUPONT,0.98,Parc école Yvonne DUPONT,2 RUE MARCELLIN LACABANNE,PARC ESPACE PUBLIC ET LOISIR,Parcs et espaces verts,Parc,166.442173657352,-22.2926748814035,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0047,1037,674,363,668,4,2,École Paul BOYER 2,ECOLE PAUL BOYER,0.812,Ecole Paul BOYER,10 RUE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.452482969153,-22.2781620536236,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0053,1379,779,600,773,4,2,École les LYS,ECOLE LYS,0.686,Ecole FILANTE,8 RUE MARCELLIN LACABANNE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Autre structure scolaire,166.443135087106,-22.2929071476207,etablissements_publics_nc,42,1806,Motor Pool - Receiving
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0054,1380,738,642,721,6,11,École le PETIT POUCET,ECOLE PETIT POUCET,0.762,Espace vert petit poucet,1 RUE DURMONT-D'URVILLE,PARC ESPACE PUBLIC ET LOISIR,Parcs et espaces verts,Espace vert,166.446452105063,-22.2638462676659,etablissements_publics_nc,60,1824,Vallée du Tir
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0055,1456,1024,432,1019,5,0,École Serge LAIGLE,ECOLE SERGE LAIGLE,0.85,Ecole Serge LAIGLE,7 RUE GEORGES LEQUES,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.486016745804,-22.2343408388225,etablissements_publics_nc,71,1835,Tina
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0056,1762,1010,752,995,10,5,École Guy CHAMPMOREAU,ECOLE GUY CHAMPMOREAU,0.874,Ecole Guy CHAMPMOREAU,17 RUE PASCAL SIHAZE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.452313565802,-22.2892161943525,etablissements_publics_nc,43,1807,N'Géa
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0057,93,74,19,69,3,2,Mairie 3,MAIRIE,0.93,Hôtel de Ville de Nouméa,16 RUE DU GENERAL MANGIN,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Nouméa,166.439401925184,-22.2714056104229,etablissements_publics_nc,58,1822,Centre ville
legislatives_2024,1,988,98819,Ouégoa,OUEGOA,0001,836,553,283,542,6,5,Mairie,MAIRIE,0.7,OUEGOA,Ouégoa,LIEU_DIT_NC,VILLE,,164.43943670837254,-20.34408534785039,tribus_villages_nc,82,1901,Ouégoa village - Balagam - Paraoua - Tarap
legislatives_2024,1,988,98819,Ouégoa,OUEGOA,0002,852,605,247,601,2,2,Bondé,BONDE,1,Bondé,Ouégoa,LIEU_DIT_NC,LDH,Bodé,164.4324943000077,-20.429158724947957,tribus_villages_nc,84,1903,Bondé
legislatives_2024,1,988,98819,Ouégoa,OUEGOA,0003,389,217,172,215,0,2,Paimboas,PAIMBOAS,0.99,Ouénia,Ouégoa,ARRETE_MANUAL,TRIBU,Wénya,164.52279333171543,-20.52170436626958,arrete_manual_tribus,84,1903,Bondé
legislatives_2024,1,988,98819,Ouégoa,OUEGOA,0004,158,103,55,103,0,0,Tiari,TIARI,1,Tiari,Ouégoa,LIEU_DIT_NC,TRIBU,Ciari,164.3468221527753,-20.245820839427363,tribus_villages_nc,83,1902,Pam - Tiari
legislatives_2024,1,988,98820,Ouvéa,OUVEA,0001,952,526,426,516,3,7,Mairie,MAIRIE,,,,,,,166.5351802059145,-20.652759156712985,arrete_manual_tribus,86,2002,Fayaoué
legislatives_2024,1,988,98820,Ouvéa,OUVEA,0002,857,453,404,449,3,1,Fayaoué,FAYAOUE,1,Fayaoué,Ouvéa,LIEU_DIT_NC,TRIBU,Fajawe,166.5351802059145,-20.652759156712985,tribus_villages_nc,86,2002,Fayaoué
legislatives_2024,1,988,98820,Ouvéa,OUVEA,0003,566,310,256,309,0,1,Heo,HEO,1,St Joseph,Ouvéa,LIEU_DIT_NC,TRIBU,Heo,166.60278918905198,-20.44905017069691,tribus_villages_nc,85,2001,Saint Joseph Gossanah Takedji
legislatives_2024,1,988,98820,Ouvéa,OUVEA,0004,394,242,152,241,1,0,Mouli,MOULI,1,Mouli,Ouvéa,LIEU_DIT_NC,TRIBU,Muli,166.42132025613634,-20.72325484847604,tribus_villages_nc,87,2003,Mouli
legislatives_2024,1,988,98820,Ouvéa,OUVEA,0005,856,461,395,461,0,0,Wénéki,WENEKI,1,Weneki,Ouvéa,LIEU_DIT_NC,TRIBU,,166.61213110267843,-20.44626073917101,tribus_villages_nc,85,2001,Saint Joseph Gossanah Takedji
legislatives_2024,1,988,98820,Ouvéa,OUVEA,0006,454,225,229,217,2,6,Ognahut,OGNAHUT,1,Ognahut,Ouvéa,LIEU_DIT_NC,TRIBU,Hanyââû,166.55961927804398,-20.65637156152609,tribus_villages_nc,86,2002,Fayaoué
legislatives_2024,1,988,98820,Ouvéa,OUVEA,0007,311,173,138,173,0,0,Lekine,LEKINE,1,Lekine,Ouvéa,LIEU_DIT_NC,TRIBU,Lekiny,166.49017173263093,-20.69359693939266,tribus_villages_nc,87,2003,Mouli
legislatives_2024,1,988,98821,Païta,PAITA,0001,842,409,433,399,6,4,Dock socio-culturel 1,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0002,836,535,301,521,11,3,Dock socio-culturel 2,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0003,929,589,340,572,15,2,Dock socio-culturel 3,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0004,878,532,346,521,6,5,Dock socio-culturel 4,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0005,955,616,339,604,12,0,Dock socio-culturel 5,DOCK SOCIO CULTUREL,0.973,Dock socioculturel,AVENUE JAMES PADDON,CULTUREL ET SOCIO EDUCATIF,Equipements culturels,Centre culturel maison culturelle et centre d'art,166.366370328351,-22.1294955354086,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0006,917,564,353,556,3,5,Mairie,MAIRIE,0.98,Mairie de Païta,,ADMINISTRATION ET ORGANISME,Administrations des collectivités,Administration de la commune de Païta,166.361658608639,-22.1291986951984,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0007,890,562,328,536,19,7,École Vi Vete,ECOLE VI VETE,0.669,Ecole maternelle Vi-Vete,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.356291724406,-22.134484419519,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0008,1021,676,345,663,10,3,École James Paddon,ECOLE JAMES PADDON,0.8,Ecole James Paddon,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.359353160601,-22.1337644237458,etablissements_publics_nc,91,2101,Paita centre
legislatives_2024,1,988,98821,Païta,PAITA,0009,911,521,390,497,17,7,École élémentaire Scheffleras 1,ECOLE ELEMENTAIRE SCHEFFLERAS,1,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras
legislatives_2024,1,988,98821,Païta,PAITA,0010,1004,640,364,621,15,4,École élémentaire Scheffleras 2,ECOLE ELEMENTAIRE SCHEFFLERAS,1,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras
legislatives_2024,1,988,98821,Païta,PAITA,0011,887,575,312,557,12,6,École maternelle Scheffleras 1,ECOLE MATERNELLE SCHEFFLERAS,0.787,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras
legislatives_2024,1,988,98821,Païta,PAITA,0012,821,540,281,525,12,3,École maternelle Scheffleras 2,ECOLE MATERNELLE SCHEFFLERAS,0.787,Ecole Scheffleras,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.36989887391,-22.1257398247667,etablissements_publics_nc,92,2102,Scheffleras
legislatives_2024,1,988,98821,Païta,PAITA,0013,786,474,312,459,10,5,École primaire Jean Ounou COTTIN 1,ECOLE PRIMAIRE JEAN OUNOU COTTIN,0.8,Groupe scolaire Jean Ounou COTTIN,,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.265966445473,-22.0605318544913,etablissements_publics_nc,96,2106,Tamoa Bangou Saint Laurent
