election,tour,commune_norm,commune,bloc,camp_institutionnel,nb_bureaux,nb_bureaux_geolocalises,inscrits,votants,abstentions,exprimes,voix_bloc,options,pct_exprimes,pct_inscrits
municipales_2020,1,KOUAOUA,Kouaoua,non_classe,non_classe,4,4,1175,806,369,797,797,"ARRO NA NÂBO ROA MÖRRÖ UC FLNKS | KAAWIIPAA TERRE, COMMUNE ET AVENIR | PALIKA KAAWIIPAA NI DAWANI",100,67.83
municipales_2020,1,KOUMAC,Koumac,non_classe,non_classe,2,2,3044,1736,1308,1707,1707,BATISSON KOUMAC DE DEMAIN | CONSTRUISONS ENSEMBLE KOUMAC | POUR LE PROGRES COMMUNAL | UNION POUR L'INDEPENDANCE,100,56.08
municipales_2020,1,LAFOA,La Foa,non_classe,non_classe,4,4,3345,2521,824,2472,2472,CIRI | GENERATIONS LA FOA | LA FOA AVANT TOUT C'EST VOUS | LA FOA EN NOUS | LA FOA POUR TOUS,100,73.9
municipales_2020,1,LIFOU,Lifou,non_classe,non_classe,26,26,10923,5727,5196,5669,5669,MEKU THE THEW POUR KANAKY | PARTI TRAVAILLISTE DREHU TOKA | UNE NOUVELLE AMBITION POUR LIFOU | UNION CITOYENNE NE DREHU,100,51.9
municipales_2020,1,MARE,Maré,non_classe,non_classe,14,14,6864,5016,1848,4996,4996,DYNAMIQUE AUTOCHTONE | DYNAMIQUE UNITAIRE NENGONE | EJE SESE SO NENGONE | NENGONE AVEC NOUS | PARTI TRAVAILLISTE | UC-FLNKS NENGONE,100,72.79
municipales_2020,1,MOINDOU,Moindou,non_classe,non_classe,1,1,827,657,170,644,644,ALTERNATIVES 2020 | ENSEMBLE POUR MOINDOU | GÉNÉRATIONS MOINDOU | UNI MWÂRU,100,77.87
municipales_2020,1,MONTDORE,Mont-Dore,non_classe,non_classe,25,25,21527,10842,10685,10566,10566,Générations Mont-Dore | LE MONT DORE NOTRE VILLE VERS UNE NATION ARC EN CIEL | LE MONT DORE SOLIDAIRE | TOUS POUR NOTRE MONT-DORE | VIVRE AU MONT-DORE,100,49.08
municipales_2020,1,NOUMEA,Nouméa,non_classe,non_classe,57,57,71352,30006,41346,29229,29229,"AVEC VOUS, POUR NOUMEA | Générations Nouméa, un nouvel horizon | NÂ BWAU | NOS QUARTIERS, NOTRE VILLE | NOUMEA AUTREMENT, UNE VILLE POUR TOUS LES NOUMEENS | NOUMEA, C'EST VOUS ! | UNITE PAYS",100,40.96
municipales_2020,1,OUEGOA,Ouégoa,non_classe,non_classe,4,4,2181,1159,1022,1144,1144,100% OUEGOA | OUEGOA AUTREMENT | OUEGOA CONSTRUCTIF ET SOLIDAIRE | UNION CALEDONIENNE | UNION NATIONALE POUR L'INDEPENDANCE,100,52.45
municipales_2020,1,OUVEA,Ouvéa,non_classe,non_classe,7,7,4447,2852,1595,2838,2838,ENSEMBLE OSONS LE CHANGEMENT | INITIATIVE DYNAMIQUE COMMUNALE | OUVEA CAP SUR L AVENIR | PALIKA UNI IAAI | PARTI TRAVAILLISTE / MNIS | REAGIR MAINTENANT POUR OUVEA | UPM IAAI,100,63.82
municipales_2020,1,PAITA,Païta,non_classe,non_classe,19,19,14809,8494,6315,8290,8290,"GENERATIONS NC | L'EVEIL DE PAïTA | PAITA AUTREMENT, une nouvelle énergie pour notre commune | PAITA EN CONFIANCE | PAITA EN MOUVEMENT | PAITA RASSEMBLES | PAITA VOTRE IDENTITE NOTRE RICHESSE",100,55.98
municipales_2020,1,POINDIMIE,Poindimié,non_classe,non_classe,7,7,4284,2642,1642,2593,2593,"POINDIMIE, OSONS LE CHANGEMENT | UC AVEC LES CITOYENS DE PWËËDI WIIMIÂ | UNION NATIONALE POUR L'INDEPENDANCE",100,60.53
municipales_2020,1,PONERIHOUEN,Ponérihouen,non_classe,non_classe,7,7,2675,1858,817,1810,1810,"UC PALIKA ""pour une commune solidaire et dynamique""... | UNION NATIONALE POUR L'INDEPENDANCE PWARAIRIWA",100,67.66
municipales_2020,1,POUEBO,Pouébo,non_classe,non_classe,5,5,2400,1291,1109,1272,1272,ENTENTE COMMUNALE POUR LE CHANGEMENT | PWEEVO UNI | Union calédonienne Pouébo | WEDO HI OWA,100,53
municipales_2020,1,POUEMBOUT,Pouembout,non_classe,non_classe,3,3,1711,1160,551,1110,1110,ENSEMBLE POUR UN DESTIN COMMUN | MOUVEMENT CITOYEN,100,64.87
municipales_2020,1,POUM,Poum,non_classe,non_classe,3,3,1452,1014,438,1010,1010,POUM AUTREMENT | S'UNIR POUR DEMAIN | UNION CITOYENNE,100,69.56
municipales_2020,1,POYA,Poya,non_classe,non_classe,6,6,2486,1622,864,1570,1570,Construisons et développons POYA autrement pour l'avenir | FLNKS NEKO POYA | POYA NEKO HORIZON 2026,100,63.15
municipales_2020,1,SARRAMEA,Sarraméa,non_classe,non_classe,1,1,529,399,130,387,387,ENTENTE COMMUNALE | SARRAMEA AUTREMENT | SARRAMEA KANAKY | UNION CITOYENNE,100,73.16
municipales_2020,1,THIO,Thio,non_classe,non_classe,4,4,2189,1284,905,1233,1233,CITOYENS SOLIDAIRES | THIO POUR TOUS | UNIR NOS FORCES NOS RELATIONS POUR NOTRE COMMUNE | UNIR POUR BATIR THIO ET BORENDY,100,56.33
municipales_2020,1,TOUHO,Touho,non_classe,non_classe,4,4,1962,1192,770,1145,1145,UNI TOUHO CEMUKI | UNION CITOYENNE DE TOUHO,100,58.36
municipales_2020,1,VOH,Voh,non_classe,non_classe,7,7,2417,1582,835,1555,1555,"AVEC VOUS POUR LE RENOU""VOH"" | BOATATE KOLEKOLE | ENSEMBLE VOOK | POUR UNE COMMUNE PLUS CITOYENNE",100,64.34
municipales_2020,1,YATE,Yaté,non_classe,non_classe,4,4,1763,1300,463,1290,1290,"BIEN VIVRE A YATE | EBUNUIRE NE YATRE ITEA | UC-FLNKS | UNIR POUR BATIR YATE | YATE, SUR LE CHEMIN DE LA SOUVERAINETE",100,73.17
municipales_2026,1,BELEP,Belep,independantiste,independantiste,1,1,943,703,240,698,698,Albert WAHOULO BELEP POUR LA RECONCILIATION | Franck Mac Kane BOUANAOUE DAU AR POUR TOUS | Gianni TEAMBOUEON YAGUË LI MOLEP | Ignacia TEANYOUEN UNIS POUR DAU AR | Yan MOILOU FEDERATION METANOÏA,100,74.02
municipales_2026,1,BOULOUPARI,Bouloupari,independantiste,independantiste,4,4,3381,2326,1055,2265,444,"Roger Philippe THEVEDIN Construire ensemble, Berepwari",19.6,13.13
municipales_2026,1,BOULOUPARI,Bouloupari,loyaliste,anti_independantiste,4,4,3381,2326,1055,2265,1821,Karlheinz CREUGNET Boulouparis au coeur de nos vies | Pascal VITTORI Boulouparis pour vous,80.4,53.86
municipales_2026,1,BOURAIL,Bourail,centriste,anti_independantiste,5,5,4880,3122,1758,3033,1932,Jean-Paul ROBELIN Ambition Bourail | Patrick ROBELIN Bourail en accord,63.7,39.59
municipales_2026,1,BOURAIL,Bourail,loyaliste,anti_independantiste,5,5,4880,3122,1758,3033,1101,Levay ROY BOURAIL DEMAIN,36.3,22.56
municipales_2026,1,CANALA,Canala,independantiste,independantiste,7,7,3620,2576,1044,2544,2544,Caril BERONON XWAMAABWI ADOPOO | Gilbert TYUIENON TEPE AEE CE KANAKY DAAWANI | Jean Michel MAYET MURU XORU | Raymond - Freddy TYUIENON UNI XARACUU ARE,100,70.28
municipales_2026,1,DUMBEA,Dumbéa,centriste,anti_independantiste,26,26,24283,12513,11770,12180,3649,Vaimua MULIAVA DUMBEA COLLECTIF | Yoann LECOURIEUX DUMBEA AVANT TOUT!,29.96,15.03
municipales_2026,1,DUMBEA,Dumbéa,independantiste,independantiste,26,26,24283,12513,11770,12180,2058,"Julia Danielle QENEGEI ÉPOUSE GUAENERE UNI SOLIDARITE DUMBEA | Rachel AUCHER DUMBEA, AU SERVICE DU PEUPLE",16.9,8.48
municipales_2026,1,DUMBEA,Dumbéa,loyaliste,anti_independantiste,26,26,24283,12513,11770,12180,6473,Cynthia JAN NÉE METZDORF UNIR POUR l'AVENIR | Muriel MALFAR-PAUGA PASSIONNEMENT DUMBEA,53.14,26.66
municipales_2026,1,FARINO,Farino,centriste,anti_independantiste,1,1,696,571,125,559,164,Jean-Christophe NIAUTOU AGIR POUR FARINO,29.34,23.56
municipales_2026,1,FARINO,Farino,independantiste,independantiste,1,1,696,571,125,559,76,"Martha AIMOA FARINO, UN NOUVEAU SOUFFLE",13.6,10.92
municipales_2026,1,FARINO,Farino,loyaliste,anti_independantiste,1,1,696,571,125,559,319,Luté BARBOU FARINO SOLIDAIRE & ENGAGEE | Sandrine KABAR Unis pour Farino,57.07,45.83
municipales_2026,1,HIENGHENE,Hienghène,independantiste,independantiste,10,10,2498,1610,888,1599,1599,Jean-Claude ATHEA SOWEI | Mireille TJIBAOU VEUVE COUHIA UC HYEHEN,100,64.01
municipales_2026,1,HOUAILOU,Houaïlou,autre,neutre,8,8,3713,2220,1493,2187,591,Angie - Singride BOEHE ERE MA WAA | Maurice WATANABÉ WAWILU 2026 POUR LE CHANGEMENT,27.02,15.92
municipales_2026,1,HOUAILOU,Houaïlou,independantiste,independantiste,8,8,3713,2220,1493,2187,1596,Jean Luc Louka MAHE UNI WAA WI LUU | Nadège MINDIA GERE GUNIMA MA VI TA BE VEKI WAAWIILII | Pascal SAWA LISTE UNITAIRE NATIONALISTE FLNKS (UC - UPM - PT),72.98,42.98
municipales_2026,1,ILEDESPINS,L'Ile-des-Pins,autre,neutre,2,2,1868,1294,574,1281,296,Regis Wadieme VENDEGOU KWENYII UNI,23.11,15.85
municipales_2026,1,ILEDESPINS,L'Ile-des-Pins,independantiste,independantiste,2,2,1868,1294,574,1281,566,Daniel Patrick KOUATHE FLNKS KWENYII | Eugène VAMA MOUVEMENT DE LA JEUNESSE KWENYII,44.18,30.3
municipales_2026,1,ILEDESPINS,L'Ile-des-Pins,loyaliste,anti_independantiste,2,2,1868,1294,574,1281,419,Christophe VAKIE Eveil Kunié | Guillaume KOUATHE KUNIE ENTENTE COMMUNALE,32.71,22.43
municipales_2026,1,KAALAGOMEN,Kaala-Gomen,autre,neutre,6,6,1808,1364,444,1353,593,Alain LEVANT ENTENTE COMMUNALE,43.83,32.8
municipales_2026,1,KAALAGOMEN,Kaala-Gomen,independantiste,independantiste,6,6,1808,1364,444,1353,760,Hervé Maguei TEIN-TAOUVA UNION CITOYENNE DE BWAPANU | Pablo POY-YETHY UNIS POUR BWAPANU,56.17,42.04
municipales_2026,1,KONE,Koné,centriste,anti_independantiste,12,12,5339,3294,2045,3242,431,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LA COMMUNE DE DEMAIN",13.29,8.07
municipales_2026,1,KONE,Koné,independantiste,independantiste,12,12,5339,3294,2045,3242,1802,Joseph Apangou GOROMIDO UNI KOOHNE | Thierry GOWECEE UC FLNKS,55.58,33.75
municipales_2026,1,KONE,Koné,loyaliste,anti_independantiste,12,12,5339,3294,2045,3242,1009,Mike SAMADI AGISSONS POUR KONE,31.12,18.9
municipales_2026,1,KOUAOUA,Kouaoua,autre,neutre,4,4,1206,889,317,881,107,Suzanne - Poawe MEREATU VISION KAAWIIPAA,12.15,8.87
municipales_2026,1,KOUAOUA,Kouaoua,independantiste,independantiste,4,4,1206,889,317,881,516,Franck DIOPOUE NOORE KAAWIIPAA NA TRU NEWE NIARREHI RI - KOUOUA MAITRE DE SON AVENIR | Thérèse - Jacqueline COUIEMOIN TO CHAA TRUNODO VEII KANAKY,58.57,42.79
municipales_2026,1,KOUAOUA,Kouaoua,loyaliste,anti_independantiste,4,4,1206,889,317,881,258,Alcide PONGA KAAWIIPAA TERRE COMMUNE ET AVENIR,29.28,21.39
municipales_2026,1,KOUMAC,Koumac,autre,neutre,2,2,3138,1980,1158,1943,547,Antonio MARTIN KOUMAC RENOUVEAU | Olivier BESANÇON KOUMAC UNION CITOYENNE,28.15,17.43
municipales_2026,1,KOUMAC,Koumac,centriste,anti_independantiste,2,2,3138,1980,1158,1943,436,Yann GASTALDI BATISSONS ENSEMBLE KOUMAC,22.44,13.89
municipales_2026,1,KOUMAC,Koumac,independantiste,independantiste,2,2,3138,1980,1158,1943,354,Josée KONDOLO UNION CALEDONIENNE | Jürgen WHALA-WINDI UNIS POUR KOUMAC,18.22,11.28
municipales_2026,1,KOUMAC,Koumac,loyaliste,anti_independantiste,2,2,3138,1980,1158,1943,606,Wilfrid WEISS POUR LE PROGRES COMMUNAL,31.19,19.31
municipales_2026,1,LAFOA,La Foa,centriste,anti_independantiste,4,4,3483,2498,985,2453,1104,Stevens KAOUDA OSONS LA FOA,45.01,31.7
municipales_2026,1,LAFOA,La Foa,independantiste,independantiste,4,4,3483,2498,985,2453,810774,Pierre MONEFARA Cîrî | Sandrine Arella NINDUMA NOS RACINES POUR CONSTRUIRE L'AVENIR,33052.34,23278.04
municipales_2026,1,LAFOA,La Foa,loyaliste,anti_independantiste,4,4,3483,2498,985,2453,975,Florence ROLLAND L'UNION POUR LA FOA,39.75,27.99
municipales_2026,1,LIFOU,Lifou,independantiste,independantiste,28,28,10915,5682,5233,5645,5645,Pascal Hunemu TUPAISSI Drehu Uni | Pierre Ijone QAEZE Union Citoyenne Nöje Drehu | Rene KAUDRE Unité nationaliste Drehu - Toka,100,51.72
municipales_2026,1,MARE,Maré,independantiste,independantiste,14,14,6984,4553,2431,4529,4529,Clément Sewate WAYA UNION NATIONALE POUR L'INDEPENDANCE NENGONE | Jean WAHEO UC NENGONE SOUVERAINE | Maryline Ciwa SINEWAMI UC FLNKS NENGONE | Pierre Ateroy NGAIOHNI DYNAMIQUE UNITAIRE NENGONE | Robert Gada CAWIDRONE DYNAMIQUE AUTOCHTONE,100,64.85
municipales_2026,1,MOINDOU,Moindou,centriste,anti_independantiste,1,1,863,671,192,659,268,"Léon-Joseph PEYRONNET Ensemble pour Moindou | Sélélino KELETAONA MOINDOU, L'EQUITE POUR TOUS",40.67,31.05
municipales_2026,1,MOINDOU,Moindou,independantiste,independantiste,1,1,863,671,192,659,213,"Amandine DARRAS MOINDOU NOTRE COMMUNE, NOTRE AVENIR Union indépendantiste, nationaliste, progressiste | Marguerite MONAWA UNI MWÂRÛ",32.32,24.68
municipales_2026,1,MOINDOU,Moindou,loyaliste,anti_independantiste,1,1,863,671,192,659,178,"Loïc MOKRIS MOINDOU, CONSTRUISONS DEMAIN",27.01,20.63
municipales_2026,1,MONTDORE,Le Mont-Dore,centriste,anti_independantiste,24,24,22199,11858,10341,11539,1396,Jinézi Annie QAEZE POUR UN MONT-DORE QUI NOUS RESSEMBLE ET QUI NOUS RASSEMBLE | Petelo Maximino SAO NOUS POUR LE MONT DORE,12.1,6.29
municipales_2026,1,MONTDORE,Le Mont-Dore,independantiste,independantiste,24,24,22199,11858,10341,11539,2377,"Emma MALAVAL UNI POUR LE MONT-DORE | Maria Isabella SALIGA-LUTOVIKA NCMCP | Tania OUAKA LE MONT-DORE, NOTRE VILLE POUR UNE NATION SOUVERAINE",20.6,10.71
municipales_2026,1,MONTDORE,Le Mont-Dore,loyaliste,anti_independantiste,24,24,22199,11858,10341,11539,7766,Elizabeth RIVIERE NEE DABIN TOUS ENSEMBLE POUR LE MONT- DORE | Nina JULIÉ IL EST TEMPS !,67.3,34.98
municipales_2026,1,NOUMEA,Nouméa,autre,neutre,57,57,68483,33383,35100,32818,1191,Claude SIRET NOUMEA POUR TOUS | Véronique FORESTIER NOUMEA LE RENOUVEAU,3.63,1.74
municipales_2026,1,NOUMEA,Nouméa,centriste,anti_independantiste,57,57,68483,33383,35100,32818,3675,Philippe DUNOYER Nouméa : l'après,11.2,5.37
municipales_2026,1,NOUMEA,Nouméa,independantiste,independantiste,57,57,68483,33383,35100,32818,4603,Lesse ADJOUHGNIOPE UNITE PAYS | Muneiko HAOCAS Nouméa coeur battant - justice sociale | Pierre WONG KONG TAO UNI DANS LA DIVERSITE,14.03,6.72
municipales_2026,1,NOUMEA,Nouméa,loyaliste,anti_independantiste,57,57,68483,33383,35100,32818,23349,"Sonia LAGARDE AVEC VOUS POUR NOUMEA | Virginie RUFFENACH POUR NOUMEA, UNE ENERGIE NOUVELLE",71.15,34.09
municipales_2026,1,OUEGOA,Ouégoa,independantiste,independantiste,4,4,2232,1367,865,1342,1076,Barnabe Koé PEBOU HAMENE UNI | Elisse Zole OUAHIO UNION NATIONALE POUR L'INITIATIVE CITOYENNE- OUEGOA | Henri Steeve PEBOU-TIDJINE UNION CITOYENNE,80.18,48.21
municipales_2026,1,OUEGOA,Ouégoa,loyaliste,anti_independantiste,4,4,2232,1367,865,1342,266,Caryl Edouard NORMANDON DYNAMIQUE OUEGOA,19.82,11.92
municipales_2026,1,OUVEA,Ouvéa,independantiste,independantiste,7,7,4343,2486,1857,2465,2209,Jean Joel IHILY PARTI TRAVAILLISTE ET NATIONALISTES | Maurice TILLEWA UC-FLNKS | Moïse BAOUMA UNI IAAI | Victor GOGNY ALTERNATIVE UNITAIRE IAAI,89.61,50.86
municipales_2026,1,OUVEA,Ouvéa,loyaliste,anti_independantiste,7,7,4343,2486,1857,2465,236,Karyl TRENYIWA OSER LE CHANGEMENT POUR OUVEA !,9.57,5.43
municipales_2026,1,PAITA,Païta,autre,neutre,19,19,17300,9470,7830,9186,1738,Patrick GREPPO ESPRIT PAITA | Sylvia ABEL UN COEUR POUR PAITA,18.92,10.05
municipales_2026,1,PAITA,Païta,centriste,anti_independantiste,19,19,17300,9470,7830,9186,2427,"Milakulo TUKUMULI PAÏTA, UN NOUVEAU SOUFFLE!",26.42,14.03
municipales_2026,1,PAITA,Païta,independantiste,independantiste,19,19,17300,9470,7830,9186,1605,"Eymard GAIA PAITA TON IDENTITE, NOTRE RICHESSE | Nikita Aurélie GAIA EP ALOSIO LISTE CITOYENNE FLNKS PAITA",17.47,9.28
municipales_2026,1,PAITA,Païta,loyaliste,anti_independantiste,19,19,17300,9470,7830,9186,3416,Antoine ROMAIN Paita J'y crois | Christopher BOURGINE PAITA.CITY,37.19,19.75
municipales_2026,1,POINDIMIE,Poindimié,independantiste,independantiste,7,7,4411,2879,1532,2833,1967,Christian GROCHAIN PWEEDI WIIMIA RENOUVEAU | Cyrille OUMATTU UNITE CITOYENNE ET NATIONALISTE | Paul Tyaou NEAOUTYINE UNI,69.43,44.59
municipales_2026,1,POINDIMIE,Poindimié,loyaliste,anti_independantiste,7,7,4411,2879,1532,2833,866,Patrick - Jean-Luc WATANABE UN NOUVEL ELAN POUR POINDIMIE,30.57,19.63
municipales_2026,1,PONERIHOUEN,Ponérihouen,independantiste,independantiste,7,7,2695,1751,944,1714,1714,Astrid GOPOEA UNION NATIONALE pour l'INDEPENDANCE PWARAIRIWA | Eugène MENREMPON TOIMIRI BWETI PWARAIRIWA | Ocea NAAOUTCHOUE UC FLNKS ET NATIONALISTES PWARAIRIWA,100,63.6
municipales_2026,1,POUEBO,Pouébo,autre,neutre,5,5,2414,1362,1052,1340,333,Rock DOUI WEDO DI OWA COLLECTIF COMMUNAL,24.85,13.79
municipales_2026,1,POUEBO,Pouébo,independantiste,independantiste,5,5,2414,1362,1052,1340,1007,Florentin DEDANE UNION CALEDONIENNE PWEEVO | Nadia HEO UNI PWEEVO PIINYENIWîî NYA,75.15,41.71
municipales_2026,1,POUEMBOUT,Pouembout,autre,neutre,2,2,2005,1274,731,1254,597,Yann PERALDI MOUVEMENT CITOYEN,47.61,29.78
municipales_2026,1,POUEMBOUT,Pouembout,independantiste,independantiste,2,2,2005,1274,731,1254,657,Jean-Francois Boaé PORIN-POUEA MAIN DANS LA MAIN POUR POUEMBOUT | Jimmy NAOUNA UNIS POUR UN DESTIN COMMUN,52.39,32.77
municipales_2026,1,POUM,Poum,independantiste,independantiste,3,3,1541,1241,300,1235,1235,Gill ARNAL UNI POUM | Henriette TIDJINE - HMAE UNION CITOYENNE | Marc TIDJINE S'UNIR POUR DEMAIN,100,80.14
municipales_2026,1,POYA,Poya,autre,neutre,6,6,2597,1796,801,1764,4499177,Evelyne GORO-ATU NEKO POYA ENSEMBLE POUR UNE COMMUNE SOLIDAIRE | François Joseph Poindi MEANDU-POVEU UNITE POYA NEKO | Guy Michel MACHORO UNE NOUVELLE DYNAMIQUE NEKÖ POYA | Jacques GOSSOIN NEKO POYA POUR TOUS,255055.39,173245.17
municipales_2026,1,POYA,Poya,independantiste,independantiste,6,6,2597,1796,801,1764,307,Julien MEUREUREU-GOWE ALTERNATIVE NATIONALISTE NEKO POYA,17.4,11.82
municipales_2026,1,SARRAMEA,Sarraméa,autre,neutre,1,1,541,401,140,393,329,Charles Albert BRINON Entente communale de Sarraméa | Karmen HOLERO CONTINUONS A OEUVRER POUR SARRAMEA | Tony KAWA ARII FACHA POUR UNE DIVERSITE COMMUNALE,83.72,60.81
municipales_2026,1,SARRAMEA,Sarraméa,independantiste,independantiste,1,1,541,401,140,393,64,Prisca HOLERO UNION CITOYENNE,16.28,11.83
municipales_2026,1,THIO,Thio,centriste,anti_independantiste,4,4,2290,1483,807,1470,666,Téva PUAHIO Notre jeunesse au coeur du changement,45.31,29.08
municipales_2026,1,THIO,Thio,independantiste,independantiste,4,4,2290,1483,807,1470,804,"Eric TOURA THIO EN MARCHE | Jean Marie Vianney AYAWA AVEC LE FLNKS, L'AVENIR C'EST MAINTENANT ! | Lorenza M'BOUERI THIO,TERRE D'AVENIR-C'EST MAINTENANT! | Pierre Chanel NONMOIRA MURU RE COO - LE BIEN-ETRE DE THIO",54.69,35.11
municipales_2026,1,TOUHO,Touho,independantiste,independantiste,4,4,2008,1226,782,1199,1199,Alphonse Boulet POININE UNI | Donald SOEKIR UNION CITOYENNE de TOUHO,100,59.71
municipales_2026,1,VOH,Voh,autre,neutre,8,8,2494,1595,899,1554,354,Emmanuel LOUISY-GABRIEL RENOUVOH,22.78,14.19
municipales_2026,1,VOH,Voh,independantiste,independantiste,8,8,2494,1595,899,1554,1200,David POITHILY UC ET NATIONALISTES | Joel BOATATE KOLEKOLE UNION NATIONALE POUR L'INDEPENDANCE | Thierry POUYA SOUVERAINETE CALEDONIENNE,77.22,48.12
municipales_2026,1,YATE,Yaté,independantiste,independantiste,4,4,1830,1366,464,1357,1357,Louis Pidjot HOMOU YATE VERS UNE NATION SOUVERAINE | Marie Renee Vanessa TIHA EBUMUIRE ME YATRE ITEA | Sandrine AOURIGNA EP ATINOUA TREE YATRE VE TRAPE DRÜU YË KANAKY-NC,100,74.15
municipales_2026,2,BOULOUPARI,Bouloupari,independantiste,independantiste,4,4,3381,2484,897,2435,932,Karlheinz CREUGNETBoulouparisau coeur de nos vies,38.28,27.57
municipales_2026,2,BOULOUPARI,Bouloupari,loyaliste,anti_independantiste,4,4,3381,2484,897,2435,1503,"Pascal VITTORIBoulouparispour vous | Roger Philippe THEVEDINConstruire ensemble, Berepwari",61.72,44.45
municipales_2026,2,BOURAIL,Bourail,centriste,anti_independantiste,5,5,4876,3531,1345,3466,2066,Jean-Paul ROBELIN Ambition Bourail | Patrick ROBELIN Bourail en accord,59.61,42.37
municipales_2026,2,BOURAIL,Bourail,loyaliste,anti_independantiste,5,5,4876,3531,1345,3466,1400,LevayROY BOURAIL DEMAIN,40.39,28.71
municipales_2026,2,CANALA,Canala,independantiste,independantiste,7,7,3620,2916,704,2895,2895,Caril BERONON XARACUU XEBUTU | Gilbert TYUIENON TEPE AEE CE KANAKY DAAWANI,100,79.97
municipales_2026,2,DUMBEA,Dumbéa,centriste,anti_independantiste,26,26,24283,13373,10910,13136,3825,Vaimua MULIAVA DUMBEA COLLECTIF | Yoann LECOURIEUX DUMBEA AVANTTOUT!,29.12,15.75
municipales_2026,2,DUMBEA,Dumbéa,independantiste,independantiste,26,26,24283,13373,10910,13136,1920,"Rachel AUCHER DUMBEA, AU SERVICE DU PEUPLE",14.62,7.91
municipales_2026,2,DUMBEA,Dumbéa,loyaliste,anti_independantiste,26,26,24283,13373,10910,13136,7391,Cynthia JAN NÉE METZDORF UNIR POUR l'AVENIR | Muriel MALFAR-PAUGA PASSIONNEMENT DUMBEA,56.27,30.44
municipales_2026,2,HOUAILOU,Houaïlou,autre,neutre,8,8,3713,2444,1269,2420,668,Angie - Singride BOEHE ERE MA WAA | Maurice WATANABÉ WAWILU 2026 POUR LE CHANGEMENT,27.6,17.99
municipales_2026,2,HOUAILOU,Houaïlou,independantiste,independantiste,8,8,3713,2444,1269,2420,1752,Jean LucLouka MAHE UNI WAA WILUU | Pascal SAWA LISTE UNITAIRE NATIONALISTE FLNKS (UC - UPM - PT),72.4,47.19
municipales_2026,2,ILEDESPINS,L'Ile-des-Pins,autre,neutre,2,2,1868,1422,446,1412,650,RegisWadieme VENDEGOUKWENYII DANS LA DIVERSITE,46.03,34.8
municipales_2026,2,ILEDESPINS,L'Ile-des-Pins,independantiste,independantiste,2,2,1868,1422,446,1412,610,Daniel PatrickKOUATHEFLNKS KWENYII,43.2,32.66
municipales_2026,2,ILEDESPINS,L'Ile-des-Pins,loyaliste,anti_independantiste,2,2,1868,1422,446,1412,152,Christophe VAKIEEveil Kunié,10.76,8.14
municipales_2026,2,KAALAGOMEN,Kaala-Gomen,autre,neutre,6,6,1808,1516,292,1503,724,Alain LEVANTENTENTE COMMUNALE,48.17,40.04
municipales_2026,2,KAALAGOMEN,Kaala-Gomen,independantiste,independantiste,6,6,1808,1516,292,1503,779,Hervé Maguei TEIN-TAOUVAUNION CITOYENNE DE BWAPANU | Pablo POY-YETHYUNIS POUR BWAPANU,51.83,43.09
municipales_2026,2,KONE,Koné,autre,neutre,12,12,5339,3665,1674,3628,335,"Jean-Yves Pama MY ENSEMBLE, CONSTRUISONS LACOMMUNE DE DEMAIN",9.23,6.27
municipales_2026,2,KONE,Koné,independantiste,independantiste,12,12,5339,3665,1674,3628,2069,Joseph Apangou GOROMIDO UNI KOOHNE | ThierryGOWECEE UC FLNKS,57.03,38.75
municipales_2026,2,KONE,Koné,loyaliste,anti_independantiste,12,12,5339,3665,1674,3628,1224,Mike SAMADI AGISSONS POUR KONE,33.74,22.93
municipales_2026,2,KOUAOUA,Kouaoua,autre,neutre,4,4,1206,987,219,980,124,Suzanne - Poawe MEREATUVISION KAAWIIPAA,12.65,10.28
municipales_2026,2,KOUAOUA,Kouaoua,independantiste,independantiste,4,4,1206,987,219,980,856,Alcide PONGAUNIS POUR KAAWIIPAA | Franck DIOPOUENOORE KAAWIIPAA NA TRU NEWE NIARREHI RI-KOUOUA MAITRE DE SON AVENIR,87.35,70.98
municipales_2026,2,KOUMAC,Koumac,autre,neutre,2,2,3138,2201,937,2182,265,Antonio MARTIN KOUMAC RENOUVEAU | Olivier BESANÇON KOUMAC UNION CITOYENNE,12.14,8.44
municipales_2026,2,KOUMAC,Koumac,centriste,anti_independantiste,2,2,3138,2201,937,2182,942,Yann GASTALDI BATISSONS ENSEMBLE KOUMAC,43.17,30.02
municipales_2026,2,KOUMAC,Koumac,independantiste,independantiste,2,2,3138,2201,937,2182,193,Josée KONDOLO UNION CALEDONIENNE,8.85,6.15
municipales_2026,2,KOUMAC,Koumac,loyaliste,anti_independantiste,2,2,3138,2201,937,2182,782,Wilfrid WEISS POUR LE PROGRES COMMUNAL,35.84,24.92
municipales_2026,2,LAFOA,La Foa,centriste,anti_independantiste,4,4,3483,2726,757,2661,1512,StevensKAOUDAOSONS LA FOA,56.82,43.41
municipales_2026,2,LAFOA,La Foa,loyaliste,anti_independantiste,4,4,3483,2726,757,2661,1149,Florence ROLLANDL'UNION POUR LA FOA,43.18,32.99
