"cell_id","longitude","latitude","pop","snap_route_m","code_bv_affectation","secteur_affectation","affectation_par_proximite","distance_secteur_proche_m","assigned_bureaux_complets_id","assigned_centres_8_id","assigned_centres_9_id","bureaux_complets","centres_8","centres_9","assigned_bureaux_complets","assigned_centres_8","assigned_centres_9","delta_8_vs_full","delta_9_vs_full","delta_9_vs_8","assigned_delta_8_vs_full","assigned_delta_9_vs_full","assigned_delta_9_vs_8","car_motorized_nearest_bureaux_complets","car_motorized_nearest_centres_8","car_motorized_nearest_centres_9","car_motorized_assigned_bureaux_complets","car_motorized_assigned_centres_8","car_motorized_assigned_centres_9","car_nearest_bureaux_complets","car_nearest_centres_8","car_nearest_centres_9","car_assigned_bureaux_complets","car_assigned_centres_8","car_assigned_centres_9","car_motorized_bureaux_complets","car_motorized_centres_8","car_motorized_centres_9","car_bureaux_complets","car_centres_8","car_centres_9","bus_transit_nearest_bureaux_complets_min","bus_transit_nearest_bureaux_complets_median","bus_transit_nearest_bureaux_complets_max","bus_transit_nearest_centres_8_min","bus_transit_nearest_centres_8_median","bus_transit_nearest_centres_8_max","bus_transit_nearest_centres_9_min","bus_transit_nearest_centres_9_median","bus_transit_nearest_centres_9_max","bus_transit_assigned_bureaux_complets_min","bus_transit_assigned_bureaux_complets_median","bus_transit_assigned_bureaux_complets_max","bus_transit_assigned_centres_8_min","bus_transit_assigned_centres_8_median","bus_transit_assigned_centres_8_max","bus_transit_assigned_centres_9_min","bus_transit_assigned_centres_9_median","bus_transit_assigned_centres_9_max","bus_nearest_bureaux_complets_min","bus_nearest_bureaux_complets_median","bus_nearest_bureaux_complets_max","bus_nearest_centres_8_min","bus_nearest_centres_8_median","bus_nearest_centres_8_max","bus_nearest_centres_9_min","bus_nearest_centres_9_median","bus_nearest_centres_9_max","bus_assigned_bureaux_complets_min","bus_assigned_bureaux_complets_median","bus_assigned_bureaux_complets_max","bus_assigned_centres_8_min","bus_assigned_centres_8_median","bus_assigned_centres_8_max","bus_assigned_centres_9_min","bus_assigned_centres_9_median","bus_assigned_centres_9_max","bus_nearest_bureaux_complets","bus_nearest_centres_8","bus_nearest_centres_9","bus_assigned_bureaux_complets","bus_assigned_centres_8","bus_assigned_centres_9","bus_transit_bureaux_complets","bus_transit_centres_8","bus_transit_centres_9","bus_bureaux_complets","bus_centres_8","bus_centres_9","bus_arret_proche","bus_marche_arret_min","bus_nearest_bureaux_complets_h08","bus_nearest_bureaux_complets_h10","bus_nearest_bureaux_complets_h12","bus_nearest_bureaux_complets_h14","bus_nearest_bureaux_complets_h16","bus_nearest_centres_8_h08","bus_nearest_centres_8_h10","bus_nearest_centres_8_h12","bus_nearest_centres_8_h14","bus_nearest_centres_8_h16","bus_nearest_centres_9_h08","bus_nearest_centres_9_h10","bus_nearest_centres_9_h12","bus_nearest_centres_9_h14","bus_nearest_centres_9_h16","bus_assigned_bureaux_complets_h08","bus_assigned_bureaux_complets_h10","bus_assigned_bureaux_complets_h12","bus_assigned_bureaux_complets_h14","bus_assigned_bureaux_complets_h16","bus_assigned_centres_8_h08","bus_assigned_centres_8_h10","bus_assigned_centres_8_h12","bus_assigned_centres_8_h14","bus_assigned_centres_8_h16","bus_assigned_centres_9_h08","bus_assigned_centres_9_h10","bus_assigned_centres_9_h12","bus_assigned_centres_9_h14","bus_assigned_centres_9_h16"
1291,166.479550978617,-22.2479500093896,0.262052519349722,3.02237208057758,"0045","ECOLE MATHILDE BROQUET 2",FALSE,0,"BV0045","R06","R06",43.6829442829082,44.5297535274175,44.5297535274175,45.8555572893868,57.5304298263353,57.5304298263353,0.846809244509231,0.846809244509231,0,11.6748725369484,11.6748725369484,0,8.68982340846564,8.8309582825505,8.8309582825505,9.41633545095742,11.1662886585014,11.1662886585014,8.68982340846564,8.8309582825505,8.8309582825505,9.41633545095742,11.1662886585014,11.1662886585014,8.68982340846564,8.8309582825505,8.8309582825505,8.68982340846564,8.8309582825505,8.8309582825505,25.4271783051052,25.4271783051052,25.5017167744128,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,27.0048774047158,28.0048774047158,33.2317159282404,31.9104917297284,31.9104917297284,41.9110741814671,31.9104917297284,31.9104917297284,41.9110741814671,25.4271783051052,25.4271783051052,25.5017167744128,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,27.0048774047158,28.0048774047158,33.2317159282404,31.9104917297284,31.9104917297284,41.9110741814671,31.9104917297284,31.9104917297284,41.9110741814671,25.4271783051052,25.4117164625443,25.4117164625443,28.0048774047158,31.9104917297284,31.9104917297284,25.4271783051052,25.4117164625443,25.4117164625443,25.4271783051052,25.4117164625443,25.4117164625443,"BOISSERY",14.5010024149749,25.5017167744128,25.5017167744128,25.4271783051052,25.4271783051052,25.4271783051052,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,25.4117164625443,33.2317159282404,33.2317159282404,27.0048774047158,27.0048774047158,28.0048774047158,41.9110741814671,41.9110741814671,31.9104917297284,31.9104917297284,31.9104917297284,41.9110741814671,41.9110741814671,31.9104917297284,31.9104917297284,31.9104917297284
1292,166.486341816362,-22.247930479756,0.350615590676323,59.5203532652003,"0045","ECOLE MATHILDE BROQUET 2",FALSE,0,"BV0045","R06","R06",38.5228119635358,39.369621208045,39.369621208045,40.6954249700143,52.3702975069628,52.3702975069628,0.846809244509231,0.846809244509231,0,11.6748725369484,11.6748725369484,0,11.4204686605893,11.5616035346742,11.5616035346742,12.1469807030811,13.896933910625,13.896933910625,11.4204686605893,11.5616035346742,11.5616035346742,12.1469807030811,13.896933910625,13.896933910625,11.4204686605893,11.5616035346742,11.5616035346742,11.4204686605893,11.5616035346742,11.5616035346742,85.5017167744128,85.5017167744128,85.5017167744128,85.4117164625443,85.4117164625443,85.4117164625443,85.4117164625443,85.4117164625443,85.4117164625443,98.4694864258877,98.4694864258877,98.4694864258877,106.482167290006,106.482167290006,106.482167290006,106.482167290006,106.482167290006,106.482167290006,38.5228119635358,38.5228119635358,38.5228119635358,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,40.6954249700143,40.6954249700143,40.6954249700143,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,38.5228119635358,39.369621208045,39.369621208045,40.6954249700143,52.3702975069628,52.3702975069628,85.5017167744128,85.4117164625443,85.4117164625443,38.5228119635358,39.369621208045,39.369621208045,"BOISSERY",25.4524151423541,38.5228119635358,38.5228119635358,38.5228119635358,38.5228119635358,38.5228119635358,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,39.369621208045,40.6954249700143,40.6954249700143,40.6954249700143,40.6954249700143,40.6954249700143,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628,52.3702975069628
1293,166.48731193589,-22.2479276673912,0.465603261735063,22.0341167195107,"0045","ECOLE MATHILDE BROQUET 2",FALSE,0,"BV0045","R06","R06",38.7919958565343,39.6388051010435,39.6388051010435,40.9646088630129,52.6394813999613,52.6394813999613,0.846809244509231,0.846809244509231,0,11.6748725369484,11.6748725369484,0,11.4653326427557,11.6064675168406,11.6064675168406,12.1918446852475,13.9417978927915,13.9417978927915,11.4653326427557,11.6064675168406,11.6064675168406,12.1918446852475,13.9417978927915,13.9417978927915,11.4653326427557,11.6064675168406,11.6064675168406,11.4653326427557,11.6064675168406,11.6064675168406,,,,,,,,,,,,,,,,,,,38.7919958565343,38.7919958565343,38.7919958565343,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,40.9646088630129,40.9646088630129,40.9646088630129,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,38.7919958565343,39.6388051010435,39.6388051010435,40.9646088630129,52.6394813999613,52.6394813999613,,,,38.7919958565343,39.6388051010435,39.6388051010435,"BOISSERY",27.0335358439708,38.7919958565343,38.7919958565343,38.7919958565343,38.7919958565343,38.7919958565343,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,39.6388051010435,40.9646088630129,40.9646088630129,40.9646088630129,40.9646088630129,40.9646088630129,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613,52.6394813999613
1294,166.488282055381,-22.2479248494221,0.414311637920911,40.2796197155248,"0045","ECOLE MATHILDE BROQUET 2",FALSE,0,"BV0045","R06","R06",40.2056339786649,41.0524432231742,41.0524432231742,42.3782469851435,54.053119522092,54.053119522092,0.846809244509231,0.846809244509231,0,11.6748725369484,11.6748725369484,0,11.7009389964442,11.842073870529,11.842073870529,12.4274510389359,14.1774042464799,14.1774042464799,11.7009389964442,11.842073870529,11.842073870529,12.4274510389359,14.1774042464799,14.1774042464799,11.7009389964442,11.842073870529,11.842073870529,11.7009389964442,11.842073870529,11.842073870529,,,,,,,,,,,,,,,,,,,40.2056339786649,40.2056339786649,40.2056339786649,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,42.3782469851435,42.3782469851435,42.3782469851435,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092,40.2056339786649,41.0524432231742,41.0524432231742,42.3782469851435,54.053119522092,54.053119522092,,,,40.2056339786649,41.0524432231742,41.0524432231742,"BOISSERY",28.6167552995753,40.2056339786649,40.2056339786649,40.2056339786649,40.2056339786649,40.2056339786649,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,41.0524432231742,42.3782469851435,42.3782469851435,42.3782469851435,42.3782469851435,42.3782469851435,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092,54.053119522092
1295,166.389332102889,-22.2490864979575,1.82856166119771,3.577067718509,"0002","MAIRIE 2",FALSE,0,"BV0002","R01","R01",86.7353293919616,88.2334533736798,88.2334533736798,87.7990271710525,88.2334533736798,88.2334533736798,1.49812398171822,1.49812398171822,0,0.434426202627336,0.434426202627336,0,19.158704781033,19.4347057421088,19.4347057421088,19.158704781033,19.4347057421088,19.4347057421088,19.158704781033,19.4347057421088,19.4347057421088,19.158704781033,19.4347057421088,19.4347057421088,19.158704781033,19.4347057421088,19.4347057421088,19.158704781033,19.4347057421088,19.4347057421088,,,,,,,,,,,,,,,,,,,86.7353293919616,86.7353293919616,86.7353293919616,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,87.7990271710525,87.7990271710525,87.7990271710525,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,86.7353293919616,88.2334533736798,88.2334533736798,87.7990271710525,88.2334533736798,88.2334533736798,,,,86.7353293919616,88.2334533736798,88.2334533736798,"KOWI BOUILLANT",29.4560979075283,86.7353293919616,86.7353293919616,86.7353293919616,86.7353293919616,86.7353293919616,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,87.7990271710525,87.7990271710525,87.7990271710525,87.7990271710525,87.7990271710525,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798,88.2334533736798
1296,166.390302231814,-22.2490842460106,4.39384997213913,15.4989382471398,"0002","MAIRIE 2",FALSE,0,"BV0002","R01","R01",82.330580992982,83.8287049747002,83.8287049747002,83.3942787720729,83.8287049747002,83.8287049747002,1.49812398171822,1.49812398171822,0,0.434426202627336,0.434426202627336,0,18.8046751398036,19.0806761008794,19.0806761008794,18.8046751398036,19.0806761008794,19.0806761008794,18.8046751398036,19.0806761008794,19.0806761008794,18.8046751398036,19.0806761008794,19.0806761008794,18.8046751398036,19.0806761008794,19.0806761008794,18.8046751398036,19.0806761008794,19.0806761008794,,,,,,,,,,,,,,,,,,,82.330580992982,82.330580992982,82.330580992982,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.3942787720729,83.3942787720729,83.3942787720729,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,82.330580992982,83.8287049747002,83.8287049747002,83.3942787720729,83.8287049747002,83.8287049747002,,,,82.330580992982,83.8287049747002,83.8287049747002,"KOWI BOUILLANT",28.4317307355208,82.330580992982,82.330580992982,82.330580992982,82.330580992982,82.330580992982,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.3942787720729,83.3942787720729,83.3942787720729,83.3942787720729,83.3942787720729,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002,83.8287049747002
1297,166.391272360709,-22.2490819884593,7.74185540327994,5.30034842264654,"0002","MAIRIE 2",FALSE,0,"BV0002","R01","R01",80.6012717950217,82.0993957767399,82.0993957767399,81.6649695741125,82.0993957767399,82.0993957767399,1.49812398171822,1.49812398171822,0,0.434426202627336,0.434426202627336,0,18.6373283866734,18.9133293477491,18.9133293477491,18.6373283866734,18.9133293477491,18.9133293477491,18.6373283866734,18.9133293477491,18.9133293477491,18.6373283866734,18.9133293477491,18.9133293477491,18.6373283866734,18.9133293477491,18.9133293477491,18.6373283866734,18.9133293477491,18.9133293477491,,,,,,,,,,,,,,,,,,,80.6012717950217,80.6012717950217,80.6012717950217,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,81.6649695741125,81.6649695741125,81.6649695741125,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,80.6012717950217,82.0993957767399,82.0993957767399,81.6649695741125,82.0993957767399,82.0993957767399,,,,80.6012717950217,82.0993957767399,82.0993957767399,"KOWI BOUILLANT",27.4624274472673,80.6012717950217,80.6012717950217,80.6012717950217,80.6012717950217,80.6012717950217,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,81.6649695741125,81.6649695741125,81.6649695741125,81.6649695741125,81.6649695741125,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399,82.0993957767399
1298,166.392242489574,-22.2490797253037,8.32880881619648,16.8942525709661,"0002","MAIRIE 2",FALSE,0,"BV0002","R01","R01",78.0839065500957,79.582030531814,79.582030531814,79.1476043291866,79.582030531814,79.582030531814,1.49812398171822,1.49812398171822,0,0.434426202627336,0.434426202627336,0,18.2177675125191,18.4937684735948,18.4937684735948,18.2177675125191,18.4937684735948,18.4937684735948,18.2177675125191,18.4937684735948,18.4937684735948,18.2177675125191,18.4937684735948,18.4937684735948,18.2177675125191,18.4937684735948,18.4937684735948,18.2177675125191,18.4937684735948,18.4937684735948,,,,,,,,,,,,,,,,,,,78.0839065500957,78.0839065500957,78.0839065500957,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.1476043291866,79.1476043291866,79.1476043291866,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,78.0839065500957,79.582030531814,79.582030531814,79.1476043291866,79.582030531814,79.582030531814,,,,78.0839065500957,79.582030531814,79.582030531814,"KOWI BOUILLANT",26.5542186850918,78.0839065500957,78.0839065500957,78.0839065500957,78.0839065500957,78.0839065500957,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.1476043291866,79.1476043291866,79.1476043291866,79.1476043291866,79.1476043291866,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814,79.582030531814
1299,166.452390417223,-22.248928464354,6.01250102458796,33.7755342108545,"0029","ECOLE GUSTAVE MOUCHET 2",FALSE,0,"BV0029","R05","R05",19.1062418242048,28.6254200957486,28.6254200957486,19.7363917731161,28.6254200957486,28.6254200957486,9.51917827154379,9.51917827154379,0,8.88902832263246,8.88902832263246,0,8.08134803251736,9.60770614454426,9.60770614454426,8.08134803251736,9.60770614454426,9.60770614454426,8.08134803251736,9.60770614454426,9.60770614454426,8.08134803251736,9.60770614454426,9.60770614454426,8.08134803251736,9.60770614454426,9.60770614454426,8.08134803251736,9.60770614454426,9.60770614454426,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,33.0150286585531,35.6806286621042,43.9173566122227,33.0150286585531,35.6806286621042,43.9173566122227,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,28.6254200957486,28.6254200957486,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,18.4560796711048,18.4560796711048,"MONTRAVEL",1.6966657893678,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486,28.6254200957486
1300,166.453360544039,-22.2489258481244,10.5826485496055,21.0525153646086,"0029","ECOLE GUSTAVE MOUCHET 2",FALSE,0,"BV0029","R05","R05",20.3495618283799,29.3938282336786,29.3938282336786,20.9797117772912,29.8687400999237,29.8687400999237,9.04426640529878,9.04426640529878,0,8.88902832263246,8.88902832263246,0,8.28856803321321,9.81492614524011,9.81492614524011,8.28856803321321,9.81492614524011,9.81492614524011,8.28856803321321,9.81492614524011,9.81492614524011,8.28856803321321,9.81492614524011,9.81492614524011,8.28856803321321,9.81492614524011,9.81492614524011,8.28856803321321,9.81492614524011,9.81492614524011,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,35.6806286621042,35.6806286621042,43.9173566122227,35.6806286621042,35.6806286621042,43.9173566122227,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,29.8687400999237,29.8687400999237,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,18.4560796711048,18.4560796711048,"MONTRAVEL",1.4984370307779,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237,29.8687400999237
1301,166.45433067082,-22.2489232262904,4.29354996965366,3.97826214069515,"0029","ECOLE GUSTAVE MOUCHET 2",FALSE,0,"BV0029","R05","R05",11.7480899917021,26.8800023968809,26.8800023968809,12.3782399406135,26.8800023968809,26.8800023968809,15.1319124051788,15.1319124051788,0,14.5017624562675,14.5017624562675,0,6.36916895283159,9.30743149452148,9.30743149452148,6.36916895283159,9.30743149452148,9.30743149452148,6.36916895283159,9.30743149452148,9.30743149452148,6.36916895283159,9.30743149452148,9.30743149452148,6.36916895283159,9.30743149452148,9.30743149452148,6.36916895283159,9.30743149452148,9.30743149452148,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,35.6806286621042,35.6806286621042,43.9173566122227,35.6806286621042,35.6806286621042,43.9173566122227,11.7480899917021,11.7480899917021,11.7480899917021,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,12.3782399406135,12.3782399406135,12.3782399406135,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,11.7480899917021,18.4560796711048,18.4560796711048,12.3782399406135,26.8800023968809,26.8800023968809,15.8168024138871,18.4560796711048,18.4560796711048,11.7480899917021,18.4560796711048,18.4560796711048,"MONTRAVEL",2.50623392643475,11.7480899917021,11.7480899917021,11.7480899917021,11.7480899917021,11.7480899917021,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,12.3782399406135,12.3782399406135,12.3782399406135,12.3782399406135,12.3782399406135,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809,26.8800023968809
1302,166.455300797565,-22.248920598852,0.0996898864443122,25.4650914024064,"0029","ECOLE GUSTAVE MOUCHET 2",FALSE,0,"BV0029","R05","R05",11.6456149172428,25.176475428895,25.176475428895,12.2757648661542,28.8226328380165,28.8226328380165,13.5308605116521,13.5308605116521,0,16.5468679718623,16.5468679718623,0,5.58316380918904,9.24805464692902,9.24805464692902,5.58316380918904,9.64856059889393,9.64856059889393,5.58316380918904,9.24805464692902,9.24805464692902,5.58316380918904,9.64856059889393,9.64856059889393,5.58316380918904,9.24805464692902,9.24805464692902,5.58316380918904,9.24805464692902,9.24805464692902,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,35.6806286621042,35.6806286621042,43.9173566122227,35.6806286621042,35.6806286621042,43.9173566122227,11.6456149172428,11.6456149172428,11.6456149172428,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,12.2757648661542,12.2757648661542,12.2757648661542,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,11.6456149172428,18.4560796711048,18.4560796711048,12.2757648661542,28.8226328380165,28.8226328380165,15.8168024138871,18.4560796711048,18.4560796711048,11.6456149172428,18.4560796711048,18.4560796711048,"CENTRE MEDICO-SOCIAL",1.63350944243691,11.6456149172428,11.6456149172428,11.6456149172428,11.6456149172428,11.6456149172428,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,12.2757648661542,12.2757648661542,12.2757648661542,12.2757648661542,12.2757648661542,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165,28.8226328380165
1303,166.456270924276,-22.2489179658093,3.24352836038714,2.63598232611758,"0029","ECOLE GUSTAVE MOUCHET 2",FALSE,0,"BV0029","R05","R05",23.8795319341684,24.7263411786776,24.7263411786776,28.5320703478339,44.2206919940951,44.2206919940951,0.84680924450922,0.84680924450922,0,15.6886216462612,15.6886216462612,0,5.58490955159693,9.39306674944197,9.39306674944197,5.58490955159693,9.79357270140688,9.79357270140688,5.58490955159693,9.39306674944197,9.39306674944197,5.58490955159693,9.79357270140688,9.79357270140688,5.58490955159693,9.39306674944197,9.39306674944197,5.58490955159693,9.39306674944197,9.39306674944197,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,35.6806286621042,35.6806286621042,43.9173566122227,35.6806286621042,35.6806286621042,43.9173566122227,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,35.6806286621042,35.6806286621042,43.9173566122227,35.6806286621042,35.6806286621042,43.9173566122227,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,35.6806286621042,35.6806286621042,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,18.4560796711048,18.4560796711048,"CENTRE MEDICO-SOCIAL",1.43950177148146,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,42.9173566122227,43.9173566122227,35.6806286621042,35.6806286621042,35.6806286621042,42.9173566122227,43.9173566122227,35.6806286621042,35.6806286621042,35.6806286621042
1304,166.457241050951,-22.2489153271623,9.00995289265007,19.4450405341607,"0029","ECOLE GUSTAVE MOUCHET 2",FALSE,0,"BV0029","R05","R05",21.7798102847987,22.6266195293079,22.6266195293079,26.4323486984643,42.1209703447255,42.1209703447255,0.84680924450922,0.84680924450922,0,15.6886216462612,15.6886216462612,0,7.96826767842168,8.80473904484957,8.80473904484957,7.96826767842168,11.8864592420386,11.8864592420386,7.96826767842168,8.80473904484957,8.80473904484957,7.96826767842168,11.8864592420386,11.8864592420386,7.96826767842168,8.80473904484957,8.80473904484957,7.96826767842168,8.80473904484957,8.80473904484957,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,35.6806286621042,35.6806286621042,43.9173566122227,35.6806286621042,35.6806286621042,43.9173566122227,15.8168024138871,15.8168024138871,16.8168024138871,18.4560796711048,18.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,15.8168024138871,15.8168024138871,16.8168024138871,35.6806286621042,35.6806286621042,42.1209703447255,35.6806286621042,35.6806286621042,42.1209703447255,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,35.6806286621042,35.6806286621042,15.8168024138871,18.4560796711048,18.4560796711048,15.8168024138871,18.4560796711048,18.4560796711048,"CENTRE MEDICO-SOCIAL",2.31094543785442,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,19.4560796711048,19.4560796711048,18.4560796711048,18.4560796711048,18.4560796711048,16.8168024138871,16.8168024138871,15.8168024138871,15.8168024138871,15.8168024138871,42.1209703447255,42.1209703447255,35.6806286621042,35.6806286621042,35.6806286621042,42.1209703447255,42.1209703447255,35.6806286621042,35.6806286621042,35.6806286621042
