election,tour,code_departement,code_commune,commune,commune_norm,code_bv,inscrits,votants,abstentions,exprimes,blancs,nuls,numero_panneau,nuance,nom,prenom,sexe,candidat,candidature,voix,pct_inscrits,pct_exprimes,elu,bureau_nom,bureau_nom_norm,match_score,etablissement_nom,etablissement_adresse,etablissement_theme1,etablissement_theme2,etablissement_theme3,longitude,latitude,geo_source,iris_id,iris_codgeo,iris_libgeo
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,48,4.58,8.92,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,155,14.78,28.81,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,1,0.1,0.19,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,188,17.92,34.94,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,50,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,10,0.1,0.19,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,60,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,0,0,0,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,70,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,10,0.1,0.19,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,80,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,190,1.81,3.53,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,90,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,340,3.24,6.32,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,100,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,0,0,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,110,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,860,8.2,15.99,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0048,1049,564,485,538,16,10,120,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,50,0.48,0.93,,École Marguerite ARSAPIN,ECOLE MARGUERITE ARSAPIN,0.74,Ecole Marguerite CARLIER,14 RUE DE BOUGAINVILLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Groupe scolaire,166.454280714904,-22.2790060967446,etablissements_publics_nc,47,1811,Faubourg Blanchot
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,124,10.24,16.23,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,484,39.97,63.35,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,0,0,0,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,57,4.71,7.46,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,50,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,20,0.17,0.26,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,60,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,0,0,0,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,70,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,10,0.08,0.13,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,80,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,40,0.33,0.52,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,90,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,640,5.28,8.38,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,100,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,0,0,0,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,110,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,240,1.98,3.14,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0049,1211,770,441,764,4,2,120,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,40,0.33,0.52,,École les PERVENCHES,ECOLE PERVENCHES,0.717,Ecole LES PERVENCHES,4 RUE PIERRE ARTIGUE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole pré-élémentaire,166.463935144665,-22.2575766179093,etablissements_publics_nc,62,1826,Portes de Fer - Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,92,5.11,10.38,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,191,10.61,21.56,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,5,0.28,0.56,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,432,24,48.76,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,50,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,20,0.11,0.23,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,60,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,10,0.06,0.11,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,70,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,0,0,0,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,80,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,410,2.28,4.63,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,90,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,280,1.56,3.16,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,100,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,10,0.06,0.11,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,110,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,810,4.5,9.14,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0050,1800,907,893,886,16,5,120,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,120,0.67,1.35,,École Albert PERRAUD,ECOLE ALBERT PERRAUD,0.866,Ecole Albert PERRAUD,1 RUE HENRI BAUDOEUF,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.467888234029,-22.2619636836771,etablissements_publics_nc,63,1827,Aérodrome Sud
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,112,8.36,14.16,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,472,35.25,59.67,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,0,0,0,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,95,7.09,12.01,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,50,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,40,0.3,0.51,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,60,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,20,0.15,0.25,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,70,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,50,0.37,0.63,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,80,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,130,0.97,1.64,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,90,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,500,3.73,6.32,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,100,REG,NEMIA ÉP BISHOP,Germaine Toléta,FEMININ,Germaine Toléta NEMIA ÉP BISHOP,,30,0.22,0.38,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,110,DVG,FALAEO,Veylma,FEMININ,Veylma FALAEO,,350,2.61,4.42,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0051,1339,805,534,791,10,4,120,ECO,DEVAUD,Cédric,MASCULIN,Cédric DEVAUD,,0,0,0,,École Michel AMIOT,ECOLE MICHEL AMIOT,0.85,Ecole Michel AMIOT,12 RUE DE PRONY,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole primaire,166.468616034294,-22.2680303864914,etablissements_publics_nc,53,1817,Magenta Est
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,1,HOR,DUNOYER,Philippe,MASCULIN,Philippe DUNOYER,,106,7.99,15.84,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,2,DVD,METZDORF,Nicolas,MASCULIN,Nicolas METZDORF,,433,32.65,64.72,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,3,REG,ANGEXETINE ÉP RAILATI,Juanita Ciane,FEMININ,Juanita Ciane ANGEXETINE ÉP RAILATI,,2,0.15,0.3,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,4,REG,NAISSELINE,Omayra Lisa Meun,FEMININ,Omayra Lisa Meun NAISSELINE,,28,2.11,4.19,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,50,REC,NASRI,Thomas,MASCULIN,Thomas NASRI,,70,0.53,1.05,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,60,DIV,MILLAR,Manuel,MASCULIN,Manuel MILLAR,,30,0.23,0.45,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,70,DVD,CUENOT,Pierre-Henri,MASCULIN,Pierre-Henri CUENOT,,30,0.23,0.45,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,80,REG,HAOCAS,Muneiko,FEMININ,Muneiko HAOCAS,,50,0.38,0.75,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
legislatives_2024,1,988,98818,Nouméa,NOUMEA,0052,1326,680,646,669,8,3,90,RN,LOUECKHOTE,Simon,MASCULIN,Simon LOUECKHOTE,,540,4.07,8.07,,École Charles BICHON,ECOLE CHARLES BICHON,0.819,Ecole Charles BICHON,82 AVENUE DU GENERAL DE GAULLE,ENSEIGNEMENT ET FORMATION,Enseignement du premier degré,Ecole élémentaire,166.443767790723,-22.2808132680625,etablissements_publics_nc,45,1809,Orphelinat
